event_id,source_id,p_true_sec,s_true_sec,p_peak,p_quality,p_time,s_peak_20,s_quality_20,s_time_20,s_peak_30,s_quality_30,s_time_30,s_peak_40,s_quality_40,s_time_40
stead_event_00007,12962350,4,7.63,0.980659902095795,263.447707133142,4,0.86977630853653,39.7784346282609,7.67,0.86977630853653,59.563047020567,7.67,0.86977630853653,79.2041368535523,7.67
stead_event_00008,ci10279289,9,12.25,0.979988694190979,270.666942172171,8.98,0.852084994316101,28.8128702723223,12.6,0.852084994316101,43.1777657954639,12.6,0.852084994316101,57.4651938517025,12.6
stead_event_00009,12962332,8,11.44,0.981461465358734,259.082072286204,8,0.881105124950409,32.4754760889974,11.6,0.881105124950409,48.6545542040809,11.6,0.881105124950409,64.7386260224133,11.6
stead_event_00012,10925153,9,15.37,0.963859260082245,238.0967191599,8.99,0.888716101646423,39.7966579784233,15.43,0.888716101646423,59.5845734043126,15.43,0.888716101646423,79.2297528849687,15.43
stead_event_00016,13259505,6,11.24,0.949451267719269,227.315167483192,5.99,0.500306785106659,15.0372473933128,16.15,0.500306785106659,22.5439697734478,16.15,0.500306785106659,30.0228204078605,16.15
stead_event_00017,604179950,9,13.24,0.943046808242798,240.409505074137,8.99,0.758288025856018,22.2974815608769,13.21,0.758288025856018,33.4320388589937,13.21,0.758288025856018,44.5158273405833,13.21
stead_event_00018,604179950,6,10.24,0.953375697135925,242.779636121419,5.99,0.70506340265274,23.9615133423045,10.2,0.70506340265274,35.9160596669966,10.2,0.70506340265274,47.8075831165883,10.2
stead_event_00051,449393,11.16,11.59,0.910005688667297,204.628602835307,11.13,0.871587514877319,48.771891463428,11.59,0.871587514877319,72.9401550808309,11.59,0.871587514877319,96.8903077707081,11.59
stead_event_00085,449393,10.96,12.04,0.857931435108185,144.816568497052,10.81,0.884041965007782,51.2957587848355,12.03,0.884041965007782,76.7148277910307,12.03,0.884041965007782,101.895290596958,12.03
stead_event_00103,495,14.3,15.31,0.860634684562683,111.773261501176,14.32,0.15363983809948,62.1399608798841,14.5,0.15363983809948,91.0552242250697,14.5,0.15363983809948,118.67562218949,14.5
stead_event_00108,449393,11.02,11.92,0.845855355262756,147.929042281204,11.03,0.916081607341766,45.6577468559039,11.91,0.916081607341766,68.3145722431172,11.91,0.916081607341766,90.7917068281751,11.91
stead_event_00125,431338,11.43,12.52,0.88833475112915,153.137535796063,11.45,0.808995544910431,45.3424137859937,12.44,0.808995544910431,67.8185554992375,12.44,0.808995544910431,90.0919797592382,12.44
stead_event_00132,419463,11.61,12.6,0.637029886245728,238.654941775921,11.56,0.875134885311127,40.7641678579881,12.55,0.875134885311127,61.0548345540124,12.55,0.875134885311127,81.2204201799565,12.55
stead_event_00140,602347413,6,11.48,0.973719596862793,247.576200053944,6,0.742913365364075,27.7730119473169,11.56,0.742913365364075,41.6172123086466,11.56,0.742913365364075,55.3770132672287,11.56
stead_event_00141,602347413,4,9.48,0.970463871955872,273.176450547201,3.99,0.7979896068573,32.0650833902165,9.57,0.7979896068573,48.0399919222973,9.57,0.7979896068573,63.9149832229744,9.57
stead_event_00161,ld60047501,8,9.89,0.749741435050964,290.182464338096,7.99,0.853004455566406,66.2544462156593,9.77,0.853004455566406,98.9014813059681,9.77,0.853004455566406,131.157775350835,9.77
stead_event_00162,603441563,4.48,7.25,0.940829932689667,200.347739826984,3.99,0.88350921869278,35.1093257198943,7.21,0.88350921869278,52.5826566882539,7.21,0.88350921869278,69.9413994711958,7.21
stead_event_00177,16334499,9,17.5,0.943168103694916,266.562505412327,8.99,0.494158625602722,26.5803563801151,17.67,0.494158625602722,39.801549307746,17.67,0.494158625602722,52.9290827629559,17.67
stead_event_00178,16336727,5,6.7,0.951336801052094,264.378275284023,4.99,0.721771597862244,37.553813930841,7.27,0.721771597862244,56.1971982054376,7.27,0.721771597862244,74.681669404419,7.27
stead_event_00184,ci11209170,10,14.5,0.957685649394989,215.993972080703,9.99,0.905488669872284,40.9589051073707,14.39,0.905488669872284,61.3435380841665,14.39,0.905488669872284,81.5760629066804,14.39
stead_event_00193,15898998,9,13.45,0.957768082618713,272.470333349463,8.98,0.903767466545105,44.8176110663796,13.27,0.903767466545105,67.1069277740369,13.27,0.903767466545105,89.2250042275085,13.27
stead_event_00194,15899135,9,15.02,0.958931624889374,203.127574001214,8.98,0.375020831823349,20.2438318991101,14.37,0.375020831823349,30.2993490541288,14.37,0.375020831823349,40.2598670368488,14.37
stead_event_00208,605626911,7,15.44,0.97162926197052,272.328727834452,6.98,0.614202857017517,22.0888081917363,15.64,0.614202857017517,33.0842586974577,15.64,0.614202857017517,44.0436105749287,15.64
stead_event_00218,12680913,5,9.8,0.953594088554382,221.182090466787,5,0.932506263256073,42.2786126863044,9.83,0.932506263256073,63.2895360679878,9.83,0.932506263256073,84.1489277467744,9.83
stead_event_00225,602562570,9,12.36,0.948324024677277,247.512975114346,8.99,0.851401150226593,31.9034122085485,12.72,0.851401150226593,47.8085627660828,12.72,0.851401150226593,63.6264151431303,12.72
stead_event_00226,602562570,5,8.36,0.945538520812988,194.303624335732,4.99,0.828837037086487,32.8966951810205,8.72,0.828837037086487,49.2886337787036,8.72,0.828837037086487,65.5849606812394,8.72
stead_event_00227,603798149,8,10.71,0.960894703865051,254.461254638984,7.99,0.689495742321014,22.5373777816491,12.45,0.689495742321014,33.776280041247,12.45,0.689495742321014,44.9539999002827,12.45
stead_event_00228,603798149,5,7.71,0.961842000484467,255.262912850451,4.99,0.698622405529022,28.4547991151981,7.67,0.698622405529022,42.6199714455526,7.67,0.698622405529022,56.6892603510322,7.67
stead_event_00239,hv61128081,4,6.65,0.969292819499969,278.863600933399,3.99,0.860100626945496,37.3121517020611,6.71,0.860100626945496,55.9017576002605,6.71,0.860100626945496,74.3777513922351,6.71
stead_event_00243,hv61222466,8,11.06,0.976076245307922,245.752769586522,8,0.652523517608643,31.4830672206208,10.92,0.652523517608643,47.1521932966535,10.92,0.652523517608643,62.7100324421042,10.92
stead_event_00249,hv61414371,7.01,12.2,0.963590681552887,276.903382512592,7,0.789718747138977,31.6255561615975,12.2,0.789718747138977,47.3774737267555,12.2,0.789718747138977,63.0613219172572,12.2
stead_event_00253,hv61468921,5,6.25,0.967199146747589,257.704018400405,4.99,0.738873720169067,27.8958908065904,6.26,0.738873720169067,41.797245314526,6.26,0.738873720169067,55.6165305801205,6.26
stead_event_00263,hv61630461,5,5.81,0.96663773059845,268.241931033946,4.98,0.839288771152496,46.2899774565977,5.85,0.839288771152496,69.2622758993362,5.85,0.839288771152496,92.0257092175759,5.85
stead_event_00265,hv61631916,9,13.54,0.957463622093201,194.92802149099,9,0.768831253051758,27.5329158800902,13.62,0.768831253051758,41.2688385615058,13.62,0.768831253051758,54.9427311667429,13.62
stead_event_00270,hv61720621,8,9.03,0.979347884654999,247.40700777456,8,0.8338662981987,45.9619408917521,8.95,0.8338662981987,68.7751630093833,8.95,0.8338662981987,91.3852571180013,8.95
stead_event_00289,hv70278546,4.01,5.33,0.972281873226166,254.100103721376,4.01,0.577757716178894,24.6044526439731,5.31,0.577757716178894,36.8574295427192,5.31,0.577757716178894,48.9910562071334,5.31
stead_event_00294,hv70296771,7.01,8.93,0.966864585876465,260.24124951399,7,0.738554835319519,30.5866926383201,8.98,0.738554835319519,45.8318372089803,8.98,0.738554835319519,60.9754643972122,8.98
stead_event_00297,hv70313911,6.96,7.97,0.509391486644745,236.354652046975,0.51,0.635349750518799,26.0078367076092,7.86,0.635349750518799,38.9693282153687,7.86,0.635349750518799,51.8504217157755,7.86
stead_event_00301,hv70332396,6.03,7.04,0.969706177711487,240.424733029334,5.99,0.681550025939941,18.674155794222,7.06,0.681550025939941,27.6267050672605,7.06,0.681550025939941,36.7973602278195,7.06
stead_event_00309,hv70368966,4.01,5.17,0.969910204410553,263.849170322295,3.99,0.813538730144501,33.1578589232922,5.21,0.813538730144501,49.6742152357674,5.21,0.813538730144501,66.0829913731139,5.21
stead_event_00315,hv70413467,8.01,9.21,0.972670614719391,251.303597019571,7.99,0.629226624965668,22.3583699166527,9.8,0.629226624965668,33.5093264318966,9.8,0.629226624965668,44.5991969786818,9.8
stead_event_00320,hv70444457,7.99,9.61,0.964172124862671,267.027198470279,8.01,0.768403172492981,26.8749070938138,9.3,0.768403172492981,40.2799697526646,9.3,0.768403172492981,53.6073949465981,9.3
stead_event_00327,hv70476007,6.01,7.33,0.972209572792053,250.323928618249,5.99,0.663867115974426,24.2090294336989,7.38,0.663867115974426,36.2639316570572,7.38,0.663867115974426,48.2598566435032,7.38
stead_event_00344,hv61414371,4.03,8.58,0.985213577747345,253.168650014765,4,0.878495991230011,41.8556228867395,8.57,0.878495991230011,62.6704269523641,8.57,0.878495991230011,83.3212825170808,8.57
stead_event_00347,hv61468921,7,10.08,0.977614641189575,261.137456399231,6.98,0.855144381523132,34.0783395814131,10.09,0.855144381523132,51.0618741393097,10.09,0.855144381523132,67.9440947339182,10.09
stead_event_00355,hv61631916,6,10.52,0.98080188035965,237.617543092681,5.98,0.876761794090271,35.8512850513132,10.33,0.876761794090271,53.690542872339,10.33,0.876761794090271,71.4090044333128,10.33
stead_event_00360,hv61720621,4,7.48,0.969698965549469,260.365944541687,3.99,0.829343974590302,40.1862942307354,7.48,0.829343974590302,60.1770798232664,7.48,0.829343974590302,80.0284053623187,7.48
stead_event_00361,hv61765531,7,13.09,0.968601703643799,274.061318445024,7,0.571255505084991,18.3719748406175,12.74,0.571255505084991,27.5428983450778,12.74,0.571255505084991,36.669138978892,12.74
stead_event_00372,12975248,9,21.21,0.953881025314331,265.503159424914,8.98,0.648610591888428,15.4004827970943,21.48,0.648610591888428,23.0917612271531,21.48,0.648610591888428,30.7632546137939,21.48
stead_event_00397,601253816,9,14.42,0.97380530834198,276.906177947487,8.98,0.898564755916595,40.9950232782687,14.63,0.898564755916595,61.4026086157214,14.63,0.898564755916595,81.6539088467774,14.63
stead_event_00398,601253816,7,12.42,0.968869864940643,276.597941905487,7,0.883109331130981,38.779622627997,12.63,0.883109331130981,58.091847125278,12.63,0.883109331130981,77.2606790264539,12.63
stead_event_00402,601455028,9,13.7,0.934885084629059,147.78021127638,9.42,0.844311594963074,41.3255185032858,14.23,0.844311594963074,61.888749536564,14.23,0.844311594963074,82.3065612453182,14.23
stead_event_00403,601455028,5,9.7,0.920624196529388,187.775422487222,4.99,0.858543753623962,38.0327005793335,10.23,0.858543753623962,56.9748486248567,10.23,0.858543753623962,75.7956156541633,10.23
stead_event_00404,601456130,8,13.46,0.97948831319809,244.227848303096,8,0.76057505607605,32.1960336740683,13.72,0.76057505607605,48.2356395248966,13.72,0.76057505607605,64.1659379514754,13.72
stead_event_00405,601456130,6,11.46,0.980823874473572,224.200616274747,6.01,0.774937689304352,33.566642594806,11.71,0.774937689304352,50.2858398614975,11.71,0.774937689304352,66.8886437645918,11.71
stead_event_00415,602952322,8,10.32,0.990415453910828,239.799963111621,8,0.929570317268372,45.0184997456874,10.23,0.929570317268372,67.3798153663938,10.23,0.929570317268372,89.5660961708757,10.23
stead_event_00417,602952346,6,11.18,0.984588205814362,234.630833368381,6,0.905748605728149,46.3060721550032,11.11,0.905748605728149,69.3103822721385,11.11,0.905748605728149,92.1264364274862,11.11
stead_event_00422,602952561,8,10.69,0.979726910591125,251.223361473073,8,0.696121990680695,28.6388529533191,10.64,0.696121990680695,42.894141636412,10.64,0.696121990680695,57.0529319078764,10.64
