p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
3.99,7.72,detected,detected,192.149736502564,53.0592858951039,stead_event_00007,12962350,4,7.63,-9.99999999999979,89.9999999999999
8.99,12.68,detected,detected,214.129034844105,43.0208187562767,stead_event_00008,ci10279289,9,12.25,-9.99999999999979,430
7.98,11.67,detected,detected,212.242337193455,43.0269022556499,stead_event_00009,12962332,8,11.44,-19.9999999999996,230
9.33,15.51,detected,detected,209.005490970835,63.4287309201545,stead_event_00012,10925153,9,15.37,330,139.999999999999
6.34,NaN,detected,not_detected,203.91045156407,13.3478127942583,stead_event_00016,13259505,6,11.24,340,NaN
9.05,13.19,detected,detected,153.066220899759,29.5749568330014,stead_event_00017,604179950,9,13.24,50.0000000000007,-50.0000000000007
6.05,10.19,detected,detected,149.429127355887,29.782661409809,stead_event_00018,604179950,6,10.24,49.9999999999998,-50.0000000000007
11.15,11.56,detected,detected,223.485457847361,83.0114409299586,stead_event_00051,449393,11.16,11.59,-9.99999999999979,-29.9999999999994
10.95,12.02,detected,detected,214.490513154514,86.6973741944117,stead_event_00085,449393,10.96,12.04,-10.0000000000016,-20.0000000000014
14.29,15.32,detected,detected,239.76021640716,88.1275018652504,stead_event_00103,495,14.3,15.31,-10.0000000000016,9.99999999999979
11.01,11.91,detected,detected,209.968662000281,63.1845213303231,stead_event_00108,449393,11.02,11.92,-9.99999999999979,-9.99999999999979
11.44,12.52,detected,detected,190.60454493233,87.8677116210858,stead_event_00125,431338,11.43,12.52,9.99999999999979,0
11.61,12.58,detected,detected,252.703178968915,53.1081885078047,stead_event_00132,419463,11.61,12.6,0,-19.9999999999996
6.16,14.13,detected,detected,141.202182888104,31.8420817718752,stead_event_00140,602347413,6,11.48,160,2650
4.16,12.13,detected,detected,145.355065321652,31.9108359215494,stead_event_00141,602347413,4,9.48,160,2650
7.96,9.83,detected,detected,203.168951265104,85.2677565902751,stead_event_00161,ld60047501,8,9.89,-40,-60.0000000000005
4.47,7.31,detected,detected,210.99582076918,44.7788736857541,stead_event_00162,603441563,4.48,7.25,-10.0000000000007,59.9999999999996
0.98,13.05,detected,detected,112.867794073382,4.90169141640396,stead_event_00177,16334499,9,17.5,-8020,-4450
5.21,6.04,detected,detected,202.176607519722,34.0345124670034,stead_event_00178,16336727,5,6.7,210,-660
9.97,14.47,detected,detected,172.761582288914,32.567275385935,stead_event_00184,ci11209170,10,14.5,-29.9999999999994,-29.9999999999994
