p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
3.99,7.74,detected,detected,211.464100848428,65.8357674298103,stead_event_00007,12962350,4,7.63,-9.99999999999979,110
8.99,12.68,detected,detected,237.430025706682,53.7532641708911,stead_event_00008,ci10279289,9,12.25,-9.99999999999979,430
7.98,11.67,detected,detected,234.714211102122,53.9002709744299,stead_event_00009,12962332,8,11.44,-19.9999999999996,230
9.33,15.46,detected,detected,230.203612209641,65.5018295090185,stead_event_00012,10925153,9,15.37,330,89.9999999999999
6.33,NaN,detected,not_detected,237.391905494181,30.9964378351475,stead_event_00016,13259505,6,11.24,330,NaN
9.03,13.2,detected,detected,163.4523616633,30.2166806826783,stead_event_00017,604179950,9,13.24,29.9999999999994,-40.0000000000009
6.03,10.2,detected,detected,158.028345420633,30.4302070570847,stead_event_00018,604179950,6,10.24,30.0000000000002,-40.0000000000009
11.16,11.58,detected,detected,270.693642473315,85.3817935067513,stead_event_00051,449393,11.16,11.59,0,-9.99999999999979
10.96,12.04,detected,detected,269.90686990757,87.4826365882641,stead_event_00085,449393,10.96,12.04,0,-1.77635683940025e-12
14.3,15.3,detected,detected,263.013912683547,115.852852442466,stead_event_00103,495,14.3,15.31,0,-9.99999999999979
11.01,11.89,detected,detected,251.128250708567,64.8139055819382,stead_event_00108,449393,11.02,11.92,-9.99999999999979,-29.9999999999994
11.44,12.52,detected,detected,218.340094426392,96.7503212997687,stead_event_00125,431338,11.43,12.52,9.99999999999979,0
11.6,12.59,detected,detected,232.345315346612,70.553715942438,stead_event_00132,419463,11.61,12.6,-9.99999999999979,-9.99999999999979
6.15,10.91,detected,detected,132.975273826744,31.711213858834,stead_event_00140,602347413,6,11.48,150,-570
4.15,8.91,detected,detected,146.272405916119,31.9809567802047,stead_event_00141,602347413,4,9.48,150,-570
7.96,9.85,detected,detected,218.213810876715,83.7146922902168,stead_event_00161,ld60047501,8,9.89,-40,-40.0000000000009
4.47,7.28,detected,detected,216.58981706202,48.8858238668237,stead_event_00162,603441563,4.48,7.25,-10.0000000000007,30.0000000000002
0.98,13.06,detected,detected,117.237453236769,7.16810553916126,stead_event_00177,16334499,9,17.5,-8020,-4440
5.2,6,detected,detected,208.54380664491,52.7584669852139,stead_event_00178,16336727,5,6.7,200,-700
9.98,14.47,detected,detected,194.008242450698,37.4968085894675,stead_event_00184,ci11209170,10,14.5,-19.9999999999996,-29.9999999999994
8.84,13.28,detected,detected,174.788002164592,35.8668326511229,stead_event_00193,15898998,9,13.45,-160,-170.000000000002
NaN,NaN,not_detected,not_detected,122.884911858033,0,stead_event_00194,15899135,9,15.02,NaN,NaN
6.96,16,detected,detected,174.110506429561,24.5428996082604,stead_event_00208,605626911,7,15.44,-40,560
4.99,9.79,detected,detected,211.084748986863,55.0962016783022,stead_event_00218,12680913,5,9.8,-9.99999999999979,-10.0000000000016
9.25,12.74,detected,detected,144.423856300833,47.4545431507907,stead_event_00225,602562570,9,12.36,250,380.000000000001
5.25,8.74,detected,detected,147.450725553843,47.0322201092217,stead_event_00226,602562570,5,8.36,250,380.000000000001
8.08,10.56,detected,detected,197.425996669321,54.7329209455185,stead_event_00227,603798149,8,10.71,80.0000000000001,-150
5.08,7.56,detected,detected,200.560181929617,55.2007357862634,stead_event_00228,603798149,5,7.71,80.0000000000001,-150
