p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
3.99,7.71,detected,detected,325.768591407355,99.7169347470322,stead_event_00007,12962350,4,7.63,-9.99999999999979,80.0000000000001
8.99,12.66,detected,detected,337.063545927812,85.3077179600948,stead_event_00008,ci10279289,9,12.25,-9.99999999999979,410
7.98,11.66,detected,detected,337.081656161457,85.092906681364,stead_event_00009,12962332,8,11.44,-19.9999999999996,220.000000000001
9.32,15.47,detected,detected,355.061510374258,99.9985929503395,stead_event_00012,10925153,9,15.37,320,99.9999999999996
6.33,NaN,detected,not_detected,335.791337115128,33.5952322560988,stead_event_00016,13259505,6,11.24,330,NaN
9.06,13.19,detected,detected,285.023914390751,72.5254459462993,stead_event_00017,604179950,9,13.24,60.0000000000005,-50.0000000000007
6.06,10.19,detected,detected,262.331409072244,72.4955523128333,stead_event_00018,604179950,6,10.24,59.9999999999996,-50.0000000000007
11.16,11.57,detected,detected,370.202979772327,153.028218823661,stead_event_00051,449393,11.16,11.59,0,-19.9999999999996
10.96,12.02,detected,detected,364.572442119267,166.660056689484,stead_event_00085,449393,10.96,12.04,0,-20.0000000000014
14.29,15.35,detected,detected,359.371571725103,160.726946416425,stead_event_00103,495,14.3,15.31,-10.0000000000016,39.9999999999991
11.01,11.92,detected,detected,342.021632982242,118.694499322206,stead_event_00108,449393,11.02,11.92,-9.99999999999979,0
11.45,12.53,detected,detected,300.281517798294,179.164560185045,stead_event_00125,431338,11.43,12.52,19.9999999999996,9.99999999999979
11.59,12.56,detected,detected,383.476909721886,100.281529210475,stead_event_00132,419463,11.61,12.6,-19.9999999999996,-39.9999999999991
6.18,14.11,detected,uncertain,228.010503774344,68.6045686587845,stead_event_00140,602347413,6,11.48,180,2630
4.18,12.11,detected,uncertain,227.873689247656,68.395251698421,stead_event_00141,602347413,4,9.48,180,2630
7.98,9.86,detected,detected,330.607473181662,143.994565228451,stead_event_00161,ld60047501,8,9.89,-19.9999999999996,-30.0000000000011
4.47,7.26,detected,detected,330.095749441675,83.4408585559871,stead_event_00162,603441563,4.48,7.25,-10.0000000000007,9.99999999999979
0.95,13.07,detected,detected,141.985697753341,8.88852343572621,stead_event_00177,16334499,9,17.5,-8050,-4430
5.22,6.06,detected,uncertain,289.747912307115,45.0831931584538,stead_event_00178,16336727,5,6.7,220,-640.000000000001
9.98,14.48,detected,detected,307.337860152971,83.4926400633679,stead_event_00184,ci11209170,10,14.5,-19.9999999999996,-19.9999999999996
8.85,13.28,detected,detected,252.468279666579,78.4578430042162,stead_event_00193,15898998,9,13.45,-150,-170.000000000002
