p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
4,7.73,detected,detected,179.977303488143,54.3064198374253,stead_event_00007,12962350,4,7.63,0,100.000000000001
8.99,12.67,detected,detected,201.445070926831,40.9442297593511,stead_event_00008,ci10279289,9,12.25,-9.99999999999979,420
7.98,11.67,detected,detected,200.566456791632,40.904732970015,stead_event_00009,12962332,8,11.44,-19.9999999999996,230
9.33,15.47,detected,detected,203.031391149676,66.2087398332967,stead_event_00012,10925153,9,15.37,330,99.9999999999996
6.33,NaN,detected,not_detected,185.681559081968,16.9843712196456,stead_event_00016,13259505,6,11.24,330,NaN
9.04,13.19,detected,detected,143.388942296032,24.7549055721864,stead_event_00017,604179950,9,13.24,39.9999999999991,-50.0000000000007
6.04,10.19,detected,detected,137.235271919099,24.9922905882328,stead_event_00018,604179950,6,10.24,40,-50.0000000000007
11.15,11.59,detected,detected,222.120264484508,81.0328213750865,stead_event_00051,449393,11.16,11.59,-9.99999999999979,0
10.96,12.05,detected,detected,217.042927755015,78.4527450939161,stead_event_00085,449393,10.96,12.04,0,9.99999999999979
14.3,15.34,detected,detected,237.640053361717,98.0628071841641,stead_event_00103,495,14.3,15.31,0,29.9999999999994
11.01,11.91,detected,detected,211.191653562729,61.8495705507709,stead_event_00108,449393,11.02,11.92,-9.99999999999979,-9.99999999999979
11.45,12.5,detected,detected,191.004150799182,87.1669745705322,stead_event_00125,431338,11.43,12.52,19.9999999999996,-19.9999999999996
11.61,12.58,detected,detected,226.253785327376,64.9664976632703,stead_event_00132,419463,11.61,12.6,0,-19.9999999999996
6.16,10.81,detected,detected,123.91683773721,27.4599490082177,stead_event_00140,602347413,6,11.48,160,-670
4.16,8.81,detected,detected,136.143788371747,27.7292141165261,stead_event_00141,602347413,4,9.48,160,-670
7.96,9.85,detected,detected,200.391951513724,85.5121029583025,stead_event_00161,ld60047501,8,9.89,-40,-40.0000000000009
4.48,7.27,detected,detected,192.710796897078,45.9841305742421,stead_event_00162,603441563,4.48,7.25,0,19.9999999999996
0.97,17.72,detected,detected,90.4396884634413,7.61677141132742,stead_event_00177,16334499,9,17.5,-8030,219.999999999999
5.21,7.43,detected,detected,188.466910175976,36.1960414286359,stead_event_00178,16336727,5,6.7,210,730
9.97,14.47,detected,detected,166.019681047653,31.3655037061296,stead_event_00184,ci11209170,10,14.5,-29.9999999999994,-29.9999999999994
8.84,13.27,detected,detected,163.249440676125,30.4264247899798,stead_event_00193,15898998,9,13.45,-160,-180.000000000001
NaN,NaN,not_detected,not_detected,113.98535918863,0,stead_event_00194,15899135,9,15.02,NaN,NaN
6.96,16.02,detected,detected,147.041508236983,21.4167434210215,stead_event_00208,605626911,7,15.44,-40,580
4.99,9.79,detected,detected,187.920777847432,52.5298810878826,stead_event_00218,12680913,5,9.8,-9.99999999999979,-10.0000000000016
9.25,12.75,detected,detected,129.040049848284,44.4174909557693,stead_event_00225,602562570,9,12.36,250,390.000000000001
5.25,8.75,detected,detected,129.122589774179,43.9764439898165,stead_event_00226,602562570,5,8.36,250,390.000000000001
8.09,12.47,detected,detected,151.67065159738,47.2239521684625,stead_event_00227,603798149,8,10.71,89.9999999999999,1760
5.09,9.47,detected,detected,157.097704852363,47.3958224083555,stead_event_00228,603798149,5,7.71,89.9999999999999,1760
4.03,6.67,detected,detected,156.069089690956,39.4390467802871,stead_event_00239,hv61128081,4,6.65,30.0000000000002,19.9999999999996
8.02,15.74,detected,detected,175.41838082105,34.9881089749529,stead_event_00243,hv61222466,8,11.06,19.9999999999996,4680
6.99,12.24,detected,detected,190.340007820851,22.172181791723,stead_event_00249,hv61414371,7.01,12.2,-19.9999999999996,39.9999999999991
5.03,6.17,detected,detected,197.866110526967,36.9517206205996,stead_event_00253,hv61468921,5,6.25,30.0000000000002,-80.0000000000001
5.03,5.74,detected,detected,222.483389007787,66.5996120990703,stead_event_00263,hv61630461,5,5.81,30.0000000000002,-70.0000000000003
8.99,13.46,detected,detected,181.089298756492,29.3144784892361,stead_event_00265,hv61631916,9,13.54,-9.99999999999979,-80.0000000000001
8.01,8.95,detected,detected,199.584213282563,54.3684410908652,stead_event_00270,hv61720621,8,9.03,9.99999999999979,-80.0000000000001
4.01,5.42,detected,detected,192.910097328784,48.9027105421976,stead_event_00289,hv70278546,4.01,5.33,0,89.9999999999999
6.99,8.67,detected,uncertain,175.291439353595,38.8116152939803,stead_event_00294,hv70296771,7.01,8.93,-19.9999999999996,-260
7.09,16.13,uncertain,detected,133.478984598524,23.3208310853783,stead_event_00297,hv70313911,6.96,7.97,130,8160
6.02,7.99,detected,detected,194.027790026042,32.9478981658143,stead_event_00301,hv70332396,6.03,7.04,-10.0000000000007,950
3.99,5.09,detected,detected,199.459442616561,42.55041233724,stead_event_00309,hv70368966,4.01,5.17,-19.9999999999996,-80.0000000000001
8,9.8,detected,detected,193.690124044141,46.303970846776,stead_event_00315,hv70413467,8.01,9.21,-9.99999999999979,590
7.98,9.13,detected,detected,183.821515383659,33.5603689087798,stead_event_00320,hv70444457,7.99,9.61,-9.99999999999979,-479.999999999999
5.98,15.22,detected,detected,177.265034086625,48.3910198346003,stead_event_00327,hv70476007,6.01,7.33,-29.9999999999994,7890
4.01,8.55,detected,detected,229.247157803,54.7044964516012,stead_event_00344,hv61414371,4.03,8.58,-20.0000000000005,-29.9999999999994
7,10.06,detected,detected,199.13045863759,45.7299571679979,stead_event_00347,hv61468921,7,10.08,0,-19.9999999999996
5.99,10.39,detected,detected,216.529003348479,46.585124971841,stead_event_00355,hv61631916,6,10.52,-9.99999999999979,-129.999999999999
3.99,7.45,detected,detected,198.488699103274,54.3134290508939,stead_event_00360,hv61720621,4,7.48,-9.99999999999979,-30.0000000000002
7,13.58,detected,detected,144.748283900649,24.1225106184677,stead_event_00361,hv61765531,7,13.09,0,490
8.99,22.45,detected,detected,106.554177439144,15.3461024149094,stead_event_00372,12975248,9,21.21,-9.99999999999979,1240
9.04,14.59,detected,detected,165.235183531939,43.7660629446598,stead_event_00397,601253816,9,14.42,39.9999999999991,170
7.04,12.59,detected,detected,166.124266683834,43.9377920663679,stead_event_00398,601253816,7,12.42,40,170
9.39,14.2,detected,detected,192.445614083475,18.613074047374,stead_event_00402,601455028,9,13.7,390.000000000001,499.999999999998
5.39,10.2,detected,detected,198.077055469216,18.6533106661502,stead_event_00403,601455028,5,9.7,390,499.999999999998
8.08,13.77,detected,detected,200.919075001798,25.2690613006285,stead_event_00404,601456130,8,13.46,80.0000000000001,309.999999999999
6.08,11.77,detected,detected,197.214674563464,25.1573556940884,stead_event_00405,601456130,6,11.46,80.0000000000001,309.999999999999
7.98,10.27,detected,detected,204.712962365949,56.0391280140226,stead_event_00415,602952322,8,10.32,-19.9999999999996,-50.0000000000007
