event_id,source_id,p_true_sec,s_true_sec,p_peak,p_quality,p_time,s_peak_20,s_quality_20,s_time_20,s_peak_30,s_quality_30,s_time_30,s_peak_40,s_quality_40,s_time_40
stead_event_00007,12962350,4,7.63,0.918166935443878,211.464100848428,3.99,0.863077878952026,44.2274473313335,7.74,0.863077878952026,65.8357674298103,7.74,0.863077878952026,87.6531007084222,7.74
stead_event_00008,ci10279289,9,12.25,0.933167159557343,237.430025706682,8.99,0.757208824157715,35.9228554651436,12.68,0.757208824157715,53.7532641708911,12.68,0.757208824157715,71.5953788072146,12.68
stead_event_00009,12962332,8,11.44,0.933580875396729,234.714211102122,7.98,0.756934523582458,36.0211212638155,11.67,0.756934523582458,53.9002709744299,11.67,0.756934523582458,71.7908752585156,11.67
stead_event_00012,10925153,9,15.37,0.9184410572052,230.203612209641,9.33,0.919125020503998,43.6846956202875,15.46,0.919125020503998,65.5018295090185,15.46,0.919125020503998,87.2998985126398,15.46
stead_event_00016,13259505,6,11.24,0.861932039260864,237.391905494181,6.33,0.0529078580439091,22.8536607642812,7.12,0.0529078580439091,30.9964378351475,7.12,0.0529078580439091,40.0429445842532,7.12
stead_event_00017,604179950,9,13.24,0.750766396522522,163.4523616633,9.03,0.79580944776535,20.2619345316804,13.2,0.79580944776535,30.2166806826783,13.2,0.79580944776535,40.2527601280493,13.2
stead_event_00018,604179950,6,10.24,0.75375908613205,158.028345420633,6.03,0.791355788707733,20.4078824435651,10.2,0.791355788707733,30.4302070570847,10.2,0.791355788707733,40.536546616251,10.2
stead_event_00051,449393,11.16,11.59,0.952683091163635,270.693642473315,11.16,0.958080291748047,56.8955096789739,11.58,0.958080291748047,85.3817935067513,11.58,0.958080291748047,113.814485871266,11.58
stead_event_00085,449393,10.96,12.04,0.959187626838684,269.90686990757,10.96,0.894960701465607,58.4116381113714,12.04,0.894960701465607,87.4826365882641,12.04,0.894960701465607,116.478081071919,12.04
stead_event_00103,495,14.3,15.31,0.93881618976593,263.013912683547,14.3,0.710775911808014,77.5786113170929,15.3,0.710775911808014,115.852852442466,15.3,0.710775911808014,153.755169130121,15.3
stead_event_00108,449393,11.02,11.92,0.934834539890289,251.128250708567,11.01,0.91227662563324,43.2160363409795,11.89,0.91227662563324,64.8139055819382,11.89,0.91227662563324,86.3876496378758,11.89
stead_event_00125,431338,11.43,12.52,0.900504171848297,218.340094426392,11.44,0.665533423423767,64.7102986684165,12.52,0.665533423423767,96.7503212997687,12.52,0.665533423423767,128.647861393448,12.52
stead_event_00132,419463,11.61,12.6,0.676079750061035,232.345315346612,11.6,0.862248420715332,47.1342763300081,12.59,0.862248420715332,70.553715942438,12.59,0.862248420715332,93.7722346330961,12.59
stead_event_00140,602347413,6,11.48,0.741584062576294,132.975273826744,6.15,0.616898775100708,21.2592756981824,10.91,0.616898775100708,31.711213858834,10.91,0.616898775100708,42.2266535352248,10.91
stead_event_00141,602347413,4,9.48,0.741884827613831,146.272405916119,4.15,0.615812718868256,21.4424336593244,8.91,0.615812718868256,31.9809567802047,8.91,0.615812718868256,42.5848814667174,8.91
stead_event_00161,ld60047501,8,9.89,0.913875937461853,218.213810876715,7.96,0.967395544052124,55.8322545724001,9.85,0.967395544052124,83.7146922902168,9.85,0.967395544052124,111.438269759996,9.85
stead_event_00162,603441563,4.48,7.25,0.917575478553772,216.58981706202,4.47,0.724584758281708,32.5763307470443,7.28,0.724584758281708,48.8858238668237,7.28,0.724584758281708,65.1772058257505,7.28
stead_event_00177,16334499,9,17.5,0.702950954437256,117.237453236769,0.98,0.682169735431671,6.69128438400374,13.06,0.682169735431671,7.16810553916126,13.06,0.682169735431671,9.13985058918705,13.06
stead_event_00178,16336727,5,6.7,0.880176842212677,208.54380664491,5.2,0.567700505256653,35.2077216836306,6,0.567700505256653,52.7584669852139,6,0.567700505256653,70.2879656520829,6
stead_event_00184,ci11209170,10,14.5,0.876355767250061,194.008242450698,9.98,0.901311218738556,25.0163951230524,14.47,0.901311218738556,37.4968085894675,14.47,0.901311218738556,49.9860509938282,14.47
stead_event_00193,15898998,9,13.45,0.875340461730957,174.788002164592,8.84,0.893526077270508,23.9897012791557,13.28,0.893526077270508,35.8668326511229,13.28,0.893526077270508,47.7952072249238,13.28
stead_event_00194,15899135,9,15.02,0.104381762444973,122.884911858033,8.39,0.88412618637085,25.273331605735,9,0.88412618637085,34.7856166272501,9,0.88412618637085,43.1221276439543,9
stead_event_00208,605626911,7,15.44,0.774782359600067,174.110506429561,6.96,0.623093843460083,17.3447404270246,16,0.623093843460083,24.5428996082604,16,0.623093843460083,32.5082675420149,16
stead_event_00218,12680913,5,9.8,0.906950771808624,211.084748986863,4.99,0.941524147987366,36.7273388957002,9.79,0.941524147987366,55.0962016783022,9.79,0.941524147987366,73.4540899139593,9.79
stead_event_00225,602562570,9,12.36,0.628817677497864,144.423856300833,9.25,0.631386339664459,31.9199026232268,12.74,0.631386339664459,47.4545431507907,12.74,0.631386339664459,63.1898582357082,12.74
stead_event_00226,602562570,5,8.36,0.628118097782135,147.450725553843,5.25,0.633499801158905,31.633195634389,8.74,0.633499801158905,47.0322201092217,8.74,0.633499801158905,62.6290629062321,8.74
stead_event_00227,603798149,8,10.71,0.847911059856415,197.425996669321,8.08,0.442018836736679,36.6051021682956,10.56,0.442018836736679,54.7329209455185,10.56,0.442018836736679,72.89967329482,10.56
stead_event_00228,603798149,5,7.71,0.84706324338913,200.560181929617,5.08,0.440760046243668,36.9198704468539,7.56,0.440760046243668,55.2007357862634,7.56,0.440760046243668,73.5213976345531,7.56
stead_event_00239,hv61128081,4,6.65,0.876946330070496,173.067998168847,4.03,0.651876032352448,27.5436682705545,6.65,0.651876032352448,41.1725108410613,6.65,0.651876032352448,54.7854745404496,6.65
stead_event_00243,hv61222466,8,11.06,0.94238692522049,188.407541472607,8.02,0.756346344947815,29.1940789565921,15.73,0.756346344947815,43.6372308803029,15.73,0.756346344947815,58.1056138321412,15.73
stead_event_00249,hv61414371,7.01,12.2,0.902985513210297,221.572382279174,6.99,0.808516502380371,16.3030321858568,12.25,0.808516502380371,23.7760994664797,12.25,0.808516502380371,31.6420497252326,12.25
stead_event_00253,hv61468921,5,6.25,0.910636425018311,230.028831677269,5.03,0.711212992668152,27.1071558224085,6.17,0.711212992668152,40.6595857180086,6.17,0.711212992668152,54.1950412524198,6.17
stead_event_00263,hv61630461,5,5.81,0.936843276023865,263.302288589198,5.03,0.890833139419556,46.3077176956338,5.76,0.890833139419556,69.45776927564,5.76,0.890833139419556,92.5803098933463,5.76
stead_event_00265,hv61631916,9,13.54,0.67603325843811,191.961941153005,9,0.812508225440979,22.6699659764881,13.47,0.812508225440979,31.0723887166466,13.47,0.812508225440979,41.3174000614782,13.47
stead_event_00270,hv61720621,8,9.03,0.939593255519867,239.461348155557,8.01,0.901085436344147,43.8020815987086,8.96,0.901085436344147,65.6916589076613,8.96,0.901085436344147,87.5554318229567,8.96
stead_event_00289,hv70278546,4.01,5.33,0.89765465259552,235.237417097544,4,0.337166726589203,24.250113439765,5.43,0.337166726589203,36.2628388040426,5.43,0.337166726589203,48.2634511649812,5.43
stead_event_00294,hv70296771,7.01,8.93,0.900366365909576,212.216639500998,6.98,0.237498059868813,32.537419272793,17.7,0.237498059868813,48.348228500515,17.7,0.237498059868813,64.0993256040566,17.7
stead_event_00297,hv70313911,6.96,7.97,0.136201798915863,91.4734108205423,6.83,0.671810030937195,16.0909394846007,16.19,0.671810030937195,24.1352521620524,16.19,0.671810030937195,32.1661457622249,16.19
stead_event_00301,hv70332396,6.03,7.04,0.935072541236877,218.215410713703,6.01,0.580817580223083,29.7105933424033,6.94,0.580817580223083,40.6894746515811,6.94,0.580817580223083,54.0453741867365,6.94
stead_event_00309,hv70368966,4.01,5.17,0.928329288959503,233.570039988495,3.99,0.63508278131485,27.3296506301502,5.14,0.63508278131485,40.9762073969921,5.14,0.63508278131485,54.612236105363,5.14
stead_event_00315,hv70413467,8.01,9.21,0.937531054019928,220.651878068663,8,0.545677602291107,42.1618187866121,9.8,0.545677602291107,63.013616262087,9.8,0.545677602291107,83.8793353964688,9.8
stead_event_00320,hv70444457,7.99,9.61,0.917804062366486,204.788817843159,7.98,0.627207577228546,19.5711209259162,9.13,0.627207577228546,29.341870172095,9.13,0.627207577228546,39.1179440905625,9.13
stead_event_00327,hv70476007,6.01,7.33,0.908178627490997,203.30699920396,5.98,0.66912454366684,37.1625227953782,15.25,0.66912454366684,55.619224171154,15.25,0.66912454366684,74.0693592590727,15.25
stead_event_00344,hv61414371,4.03,8.58,0.960444092750549,268.423462240514,4.01,0.876550734043121,40.4538343485955,8.55,0.876550734043121,60.5219818195015,8.55,0.876550734043121,80.6358902199127,8.55
stead_event_00347,hv61468921,7,10.08,0.937439620494843,225.177758928469,7,0.874550342559814,37.9385406154376,10.05,0.874550342559814,56.7527775473556,10.05,0.874550342559814,75.5485444142711,10.05
