event_id,source_id,p_true_sec,s_true_sec,p_peak,p_quality,p_time,s_peak_20,s_quality_20,s_time_20,s_peak_30,s_quality_30,s_time_30,s_peak_40,s_quality_40,s_time_40
stead_event_00007,12962350,4,7.63,0.857521831989288,179.977303488143,4,0.825764656066895,36.3840295440883,7.73,0.825764656066895,54.3064198374253,7.73,0.825764656066895,72.2917955200008,7.73
stead_event_00008,ci10279289,9,12.25,0.877073466777802,201.445070926831,8.99,0.718679130077362,27.3261818469372,12.67,0.718679130077362,40.9442297593511,12.67,0.718679130077362,54.5252174289791,12.67
stead_event_00009,12962332,8,11.44,0.87630558013916,200.566456791632,7.98,0.719372749328613,27.2995851590426,11.67,0.719372749328613,40.904732970015,11.67,0.719372749328613,54.4729956188376,11.67
stead_event_00012,10925153,9,15.37,0.85794472694397,203.031391149676,9.33,0.899561762809753,44.1892589553645,15.47,0.899561762809753,66.2087398332967,15.47,0.899561762809753,88.1852185196746,15.47
stead_event_00016,13259505,6,11.24,0.789336323738098,185.681559081968,6.33,0.0385547056794167,13.3403933785247,18.38,0.0385547056794167,16.9843712196456,18.38,0.0385547056794167,22.1257134454132,18.38
stead_event_00017,604179950,9,13.24,0.7160724401474,143.388942296032,9.04,0.77863347530365,16.5868880579802,13.19,0.77863347530365,24.7549055721864,13.19,0.77863347530365,32.9901234985482,13.19
stead_event_00018,604179950,6,10.24,0.718573033809662,137.235271919099,6.04,0.7749884724617,16.7480463657281,10.19,0.7749884724617,24.9922905882328,10.19,0.7749884724617,33.3059333173265,10.19
stead_event_00051,449393,11.16,11.59,0.905749320983887,222.120264484508,11.15,0.954494655132294,54.0340105136796,11.59,0.954494655132294,81.0328213750865,11.59,0.954494655132294,107.94055770336,11.59
stead_event_00085,449393,10.96,12.04,0.919475555419922,217.042927755015,10.96,0.896807372570038,52.3928348175753,12.05,0.896807372570038,78.4527450939161,12.05,0.896807372570038,104.403089069125,12.05
stead_event_00103,495,14.3,15.31,0.889524638652802,237.640053361717,14.3,0.768814444541931,65.5165702019866,15.34,0.768814444541931,98.0628071841641,15.34,0.768814444541931,130.451701780055,15.34
stead_event_00108,449393,11.02,11.92,0.871407806873322,211.191653562729,11.01,0.898301005363464,41.2577446269931,11.91,0.898301005363464,61.8495705507709,11.91,0.898301005363464,82.3964223065294,11.91
stead_event_00125,431338,11.43,12.52,0.829822719097137,191.004150799182,11.45,0.73257178068161,58.2960430935664,12.5,0.73257178068161,87.1669745705322,12.5,0.73257178068161,115.903064311645,12.5
stead_event_00132,419463,11.61,12.6,0.686604499816895,226.253785327376,11.61,0.873038768768311,43.3306253926628,12.58,0.873038768768311,64.9664976632703,12.58,0.873038768768311,86.5070899798387,12.58
stead_event_00140,602347413,6,11.48,0.720450699329376,123.91683773721,6.16,0.569074273109436,18.3576208242406,10.81,0.569074273109436,27.4599490082177,10.81,0.569074273109436,36.57561677356,10.81
stead_event_00141,602347413,4,9.48,0.720864295959473,136.143788371747,4.16,0.568792223930359,18.5387344113193,8.81,0.568792223930359,27.7292141165261,8.81,0.568792223930359,36.9335684457772,8.81
stead_event_00161,ld60047501,8,9.89,0.839833080768585,200.391951513724,7.96,0.978257596492767,57.0698062910649,9.85,0.978257596492767,85.5121029583025,9.85,0.978257596492767,113.723160512852,9.85
stead_event_00162,603441563,4.48,7.25,0.843167126178741,192.710796897078,4.48,0.745477557182312,30.6550224671377,7.27,0.745477557182312,45.9841305742421,7.27,0.745477557182312,61.280439288672,7.27
stead_event_00177,16334499,9,17.5,0.714373707771301,90.4396884634413,0.97,0.648186802864075,6.60358435203389,17.72,0.648186802864075,7.61677141132742,17.72,0.648186802864075,9.97924170902642,17.72
