p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
4,7.74,detected,detected,243.302401954643,36.7333501278028,stead_event_00007,12962350,4,7.63,0,110
8.99,12.65,detected,detected,218.146593301092,33.2417562231232,stead_event_00008,ci10279289,9,12.25,-9.99999999999979,400
7.99,11.65,detected,detected,218.398503009185,33.4518865105341,stead_event_00009,12962332,8,11.44,-9.99999999999979,210.000000000001
9.34,15.51,detected,detected,238.529599984003,68.2419743002018,stead_event_00012,10925153,9,15.37,340,139.999999999999
6.34,26.13,detected,uncertain,228.678361843699,28.6991218818265,stead_event_00016,13259505,6,11.24,340,14890
9.05,13.19,detected,detected,238.195169902087,38.523603338325,stead_event_00017,604179950,9,13.24,50.0000000000007,-50.0000000000007
6.05,10.19,detected,detected,239.051135205434,38.5360870014812,stead_event_00018,604179950,6,10.24,49.9999999999998,-50.0000000000007
11.15,11.56,detected,detected,238.66937784689,89.2102745567711,stead_event_00051,449393,11.16,11.59,-9.99999999999979,-29.9999999999994
10.96,12.04,detected,detected,206.393240819707,114.575095898481,stead_event_00085,449393,10.96,12.04,0,-1.77635683940025e-12
14.29,15.32,detected,detected,193.656919673809,115.107259428104,stead_event_00103,495,14.3,15.31,-10.0000000000016,9.99999999999979
11.02,11.89,detected,detected,218.808194598195,87.6960836973762,stead_event_00108,449393,11.02,11.92,0,-29.9999999999994
11.52,12.48,detected,detected,168.320147987048,122.678106648349,stead_event_00125,431338,11.43,12.52,89.9999999999999,-39.9999999999991
11.66,12.58,detected,detected,401.115690565767,66.229518786717,stead_event_00132,419463,11.61,12.6,50.0000000000007,-19.9999999999996
6.16,11.56,detected,detected,139.152698029033,36.3438891566719,stead_event_00140,602347413,6,11.48,160,80.0000000000001
4.16,9.56,detected,detected,139.929958765716,36.3597740137042,stead_event_00141,602347413,4,9.48,160,80.0000000000001
8,9.81,detected,detected,157.177508148581,113.677731477263,stead_event_00161,ld60047501,8,9.89,0,-80.0000000000001
4.49,7.26,detected,detected,209.2237969034,55.6593575342057,stead_event_00162,603441563,4.48,7.25,9.99999999999979,9.99999999999979
9.15,9.25,uncertain,uncertain,169.623235750134,54.2362073393036,stead_event_00177,16334499,9,17.5,150,-8250
5.22,7.47,detected,detected,225.196429468623,29.0511512310083,stead_event_00178,16336727,5,6.7,220,770
9.98,14.47,detected,detected,213.879582169011,46.3740797409363,stead_event_00184,ci11209170,10,14.5,-19.9999999999996,-29.9999999999994
8.86,13.26,detected,detected,297.169419804129,33.9173793815919,stead_event_00193,15898998,9,13.45,-140.000000000001,-190.000000000001
8.91,9.11,detected,detected,420.316119569313,56.4104571464418,stead_event_00194,15899135,9,15.02,-89.9999999999999,-5910
6.99,18.56,detected,detected,243.831295431417,25.2312918771406,stead_event_00208,605626911,7,15.44,-9.99999999999979,3120
5,9.85,detected,detected,216.905994617603,60.632283664864,stead_event_00218,12680913,5,9.8,0,49.9999999999989
9.27,19.64,detected,detected,288.627856346168,31.2312367699729,stead_event_00225,602562570,9,12.36,270,7280
5.27,15.64,detected,detected,290.577777803872,31.240322572466,stead_event_00226,602562570,5,8.36,270,7280
8.28,10.67,detected,detected,183.36365878225,51.635429631904,stead_event_00227,603798149,8,10.71,279.999999999999,-40.0000000000009
5.28,7.67,detected,detected,183.201783625806,51.6355182225839,stead_event_00228,603798149,5,7.71,280,-40
4.01,6.79,detected,detected,299.719400329625,33.101994780937,stead_event_00239,hv61128081,4,6.65,9.99999999999979,140
8.03,15.74,detected,detected,244.699219811197,34.2254535012572,stead_event_00243,hv61222466,8,11.06,29.9999999999994,4680
7,12.23,detected,detected,335.282310337205,29.1567466235492,stead_event_00249,hv61414371,7.01,12.2,-9.99999999999979,29.9999999999994
5.04,6.58,detected,detected,247.553931109052,40.1634116773831,stead_event_00253,hv61468921,5,6.25,40,330
5.03,5.76,detected,detected,243.664011512479,63.2274628947961,stead_event_00263,hv61630461,5,5.81,30.0000000000002,-50.0000000000007
8.98,13.79,uncertain,detected,223.362943606395,30.1062502390717,stead_event_00265,hv61631916,9,13.54,-19.9999999999996,249.999999999998
8.02,8.96,detected,detected,230.968070188948,47.6383050516521,stead_event_00270,hv61720621,8,9.03,19.9999999999996,-69.9999999999985
4.02,6.27,detected,detected,231.172347915832,33.0686014669038,stead_event_00289,hv70278546,4.01,5.33,9.99999999999979,940
7,8.81,detected,detected,240.309620468154,47.1338730090987,stead_event_00294,hv70296771,7.01,8.93,-9.99999999999979,-119.999999999999
0.48,9.11,detected,detected,257.063479795764,26.2141511613316,stead_event_00297,hv70313911,6.96,7.97,-6480,1140
6.02,7.01,detected,detected,236.078149281018,34.9940747458245,stead_event_00301,hv70332396,6.03,7.04,-10.0000000000007,-30.0000000000002
4,5.16,detected,detected,174.067829596529,48.3409235892672,stead_event_00309,hv70368966,4.01,5.17,-9.99999999999979,-9.99999999999979
8,9.77,detected,detected,227.246795953561,37.6491781103727,stead_event_00315,hv70413467,8.01,9.21,-9.99999999999979,559.999999999999
7.97,9.14,detected,detected,268.892088809287,46.2469156105814,stead_event_00320,hv70444457,7.99,9.61,-20.0000000000005,-469.999999999999
6.01,15.25,detected,detected,322.442249632022,33.9613134384647,stead_event_00327,hv70476007,6.01,7.33,0,7920
4.02,8.51,detected,detected,251.185497885084,57.0717687036085,stead_event_00344,hv61414371,4.03,8.58,-10.0000000000007,-70.0000000000003
7.01,10.07,detected,detected,231.022141306931,40.8276074841967,stead_event_00347,hv61468921,7,10.08,9.99999999999979,-9.99999999999979
