event_id,source_id,p_true_sec,s_true_sec,p_peak,p_quality,p_time,s_peak_20,s_quality_20,s_time_20,s_peak_30,s_quality_30,s_time_30,s_peak_40,s_quality_40,s_time_40
stead_event_00007,12962350,4,7.63,0.932423651218414,221.460423125397,4,0.886065781116486,37.2367794027349,7.73,0.886065781116486,55.5609529432327,7.73,0.886065781116486,74.0214603083876,7.73
stead_event_00008,ci10279289,9,12.25,0.943562984466553,236.751692160348,8.99,0.764903545379639,30.248870086827,12.67,0.764903545379639,45.3294616556477,12.67,0.764903545379639,60.3935594684121,12.67
stead_event_00009,12962332,8,11.44,0.942807078361511,235.148713799989,7.99,0.764415442943573,30.126218167213,11.67,0.764415442943573,45.1460655295786,11.67,0.764415442943573,60.1494830646003,11.67
stead_event_00012,10925153,9,15.37,0.936354517936707,243.447386780474,9.34,0.937869310379028,43.8066400608036,15.46,0.937869310379028,65.6946861497886,15.46,0.937869310379028,87.5420741782668,15.46
stead_event_00016,13259505,6,11.24,0.873823344707489,232.251072158045,6.33,0.1291763484478,49.6599646009789,13.68,0.1291763484478,67.60430447683,13.68,0.1291763484478,88.28717390005,13.68
stead_event_00017,604179950,9,13.24,0.732406616210938,173.541829816974,9.04,0.816449820995331,20.9034598703687,13.2,0.816449820995331,31.1616452211672,13.2,0.816449820995331,41.5389564309361,13.2
stead_event_00018,604179950,6,10.24,0.735012233257294,172.566835095874,6.04,0.811935067176819,21.0523932259097,10.2,0.811935067176819,31.3789446497251,10.2,0.811935067176819,41.828130772793,10.2
stead_event_00051,449393,11.16,11.59,0.962646007537842,263.673766684083,11.16,0.972342729568481,58.1917362863048,11.57,0.972342729568481,87.2939585014794,11.57,0.972342729568481,116.317405083036,11.57
stead_event_00085,449393,10.96,12.04,0.971000134944916,255.762762039824,10.96,0.909899592399597,55.350988346633,12.02,0.909899592399597,82.9371546033233,12.02,0.909899592399597,110.438872629847,12.02
stead_event_00103,495,14.3,15.31,0.946379244327545,237.166262615901,14.3,0.756681442260742,66.1280525295323,15.31,0.756681442260742,97.3504859545381,15.31,0.756681442260742,127.785861541482,15.31
stead_event_00108,449393,11.02,11.92,0.943375706672668,247.69149730965,11.02,0.912600576877594,42.3576959486675,11.91,0.912600576877594,63.5306888302081,11.91,0.912600576877594,84.6663740271206,11.91
stead_event_00125,431338,11.43,12.52,0.907304406166077,204.64193841023,11.45,0.68364417552948,52.3154715155657,12.5,0.68364417552948,78.3435935799617,12.5,0.68364417552948,104.266202264899,12.5
stead_event_00132,419463,11.61,12.6,0.65426367521286,209.788562473814,11.6,0.895204603672028,41.4415417523484,12.58,0.895204603672028,61.5767261743063,12.58,0.895204603672028,81.2607775067896,12.58
stead_event_00140,602347413,6,11.48,0.772879064083099,148.671606881961,6.16,0.632037162780762,21.8968719666046,10.92,0.632037162780762,32.7764169370819,10.92,0.632037162780762,43.6791344203298,10.92
stead_event_00141,602347413,4,9.48,0.773344159126282,157.516378045118,4.16,0.630188345909119,22.0602754179242,8.92,0.630188345909119,33.0191599656783,8.92,0.630188345909119,44.0020406631617,8.92
stead_event_00161,ld60047501,8,9.89,0.923523962497711,216.830935005922,7.96,0.97563111782074,57.0698625756634,9.84,0.97563111782074,85.5554094066331,9.84,0.97563111782074,113.888328271673,9.84
stead_event_00162,603441563,4.48,7.25,0.922699987888336,224.559816049549,4.49,0.772287011146545,32.923495473248,7.27,0.772287011146545,49.4025354094127,7.27,0.772287011146545,65.8528117682766,7.27
stead_event_00177,16334499,9,17.5,0.695831060409546,81.2305054400317,0.98,0.710756003856659,5.55102284071517,13.05,0.710756003856659,5.67898190326079,13.05,0.710756003856659,7.25505651233778,13.05
stead_event_00178,16336727,5,6.7,0.88329291343689,210.885369569766,5.21,0.584987282752991,17.9857445261641,7.39,0.584987282752991,26.9886085751805,7.39,0.584987282752991,35.9812494691495,7.39
stead_event_00184,ci11209170,10,14.5,0.911761820316315,201.880332091032,9.98,0.921400606632233,22.0047523086152,14.47,0.921400606632233,33.0200515703073,14.47,0.921400606632233,44.0220254996451,14.47
stead_event_00193,15898998,9,13.45,0.885389029979706,184.271528819259,8.85,0.899608194828033,19.1594582252133,13.26,0.899608194828033,28.7173002784855,13.26,0.899608194828033,38.2894312071652,13.26
stead_event_00194,15899135,9,15.02,0.0870861709117889,150.797777165074,8.41,0.92048841714859,27.3336107722787,9,0.92048841714859,38.8494180166153,9,0.92048841714859,48.7578271460262,9
stead_event_00208,605626911,7,15.44,0.812015354633331,185.455332751615,6.96,0.675737738609314,13.0624746930454,16.02,0.675737738609314,18.3872556888632,16.02,0.675737738609314,24.4284624536953,16.02
stead_event_00218,12680913,5,9.8,0.928952574729919,234.512428982559,5,0.952691197395325,34.1450466158004,9.78,0.952691197395325,51.2245519394222,9.78,0.952691197395325,68.2855137264054,9.78
stead_event_00225,602562570,9,12.36,0.588476657867432,146.42890668678,9.25,0.650702297687531,31.1908377668476,12.76,0.650702297687531,46.6134164033085,12.76,0.650702297687531,62.0995194423724,12.76
