p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
3.99,NaN,detected,not_detected,179.951283323237,5.2096440733747,stead_event_00007,12962350,4,7.63,-9.99999999999979,NaN
8.99,19.04,detected,uncertain,202.92027328998,12.0603596650158,stead_event_00008,ci10279289,9,12.25,-9.99999999999979,6790
7.98,18.04,detected,uncertain,201.062978504989,12.2748509101048,stead_event_00009,12962332,8,11.44,-19.9999999999996,6600
9.33,15.54,detected,detected,197.007766320482,59.1768139414882,stead_event_00012,10925153,9,15.37,330,169.999999999998
6.35,NaN,detected,not_detected,198.826377655742,5.21946230001504,stead_event_00016,13259505,6,11.24,350,NaN
9.06,12.14,detected,detected,140.17410164885,28.3921366324495,stead_event_00017,604179950,9,13.24,60.0000000000005,-1100
6.06,9.14,detected,detected,142.827107543702,28.9168680463249,stead_event_00018,604179950,6,10.24,59.9999999999996,-1100
11.15,11.53,detected,detected,230.387760031809,69.5089965546973,stead_event_00051,449393,11.16,11.59,-9.99999999999979,-60.0000000000005
10.94,11.97,detected,detected,226.237961322372,59.7919270713372,stead_event_00085,449393,10.96,12.04,-20.0000000000014,-70.0000000000003
14.28,15.22,detected,detected,225.466420004019,68.6233343907594,stead_event_00103,495,14.3,15.31,-20.0000000000014,-89.9999999999999
11.01,11.78,detected,detected,212.011751087669,44.6113393106443,stead_event_00108,449393,11.02,11.92,-9.99999999999979,-140.000000000001
11.45,12.92,detected,uncertain,172.967613297601,23.6138585128255,stead_event_00125,431338,11.43,12.52,19.9999999999996,400
11.58,12.66,detected,detected,160.276357914393,34.8034094565789,stead_event_00132,419463,11.61,12.6,-29.9999999999994,60.0000000000005
6.14,10.71,detected,detected,132.710437160641,20.7851190581388,stead_event_00140,602347413,6,11.48,140,-770
4.14,8.71,detected,detected,133.224230203594,20.8285343854432,stead_event_00141,602347413,4,9.48,140,-770
7.96,9.83,detected,detected,175.37809305283,61.7013618804236,stead_event_00161,ld60047501,8,9.89,-40,-60.0000000000005
4.47,5.85,detected,detected,200.243819666869,36.346834716036,stead_event_00162,603441563,4.48,7.25,-10.0000000000007,-1400
0.99,9.01,detected,detected,161.054480763499,10.0845618011463,stead_event_00177,16334499,9,17.5,-8010,-8490
5.21,7.26,detected,detected,176.576325320178,17.1987107879223,stead_event_00178,16336727,5,6.7,210,560
9.97,13.55,detected,uncertain,174.06951550271,11.1181543134696,stead_event_00184,ci11209170,10,14.5,-29.9999999999994,-949.999999999999
8.86,13.16,detected,detected,176.655335189983,12.886527242215,stead_event_00193,15898998,9,13.45,-140.000000000001,-290.000000000001
NaN,NaN,not_detected,not_detected,76.1250246730322,0,stead_event_00194,15899135,9,15.02,NaN,NaN
6.97,15.88,detected,uncertain,142.385380782024,5.65328656215248,stead_event_00208,605626911,7,15.44,-30.0000000000002,440.000000000001
5,9.76,detected,detected,187.094496514126,40.178843097421,stead_event_00218,12680913,5,9.8,0,-40.0000000000009
9.23,12.84,detected,uncertain,123.808884608975,16.0404788558003,stead_event_00225,602562570,9,12.36,230,480
5.23,8.84,detected,uncertain,123.238662928945,16.1197589391538,stead_event_00226,602562570,5,8.36,230,480
8.1,NaN,detected,not_detected,170.042209026901,15.8071468012406,stead_event_00227,603798149,8,10.71,99.9999999999996,NaN
5.1,NaN,detected,not_detected,168.227374187941,15.6523340710458,stead_event_00228,603798149,5,7.71,99.9999999999996,NaN
4.03,8.82,detected,uncertain,146.352288631301,15.529308510015,stead_event_00239,hv61128081,4,6.65,30.0000000000002,2170
8.02,NaN,detected,not_detected,193.080444561873,9.66761417854851,stead_event_00243,hv61222466,8,11.06,19.9999999999996,NaN
7,12.08,detected,detected,198.022231506554,19.2973628049006,stead_event_00249,hv61414371,7.01,12.2,-9.99999999999979,-120.000000000001
5.04,NaN,detected,not_detected,207.072096760154,13.1729952102184,stead_event_00253,hv61468921,5,6.25,40,NaN
5.02,5.5,detected,detected,226.002950004942,57.226039589414,stead_event_00263,hv61630461,5,5.81,19.9999999999996,-310.000000000001
9.01,12.93,detected,detected,199.625558006788,16.7135392949087,stead_event_00265,hv61631916,9,13.54,9.99999999999979,-610.000000000001
8.01,NaN,detected,not_detected,212.224109572878,9.2625584233173,stead_event_00270,hv61720621,8,9.03,9.99999999999979,NaN
4.01,NaN,detected,not_detected,207.451245167052,9.13087035678479,stead_event_00289,hv70278546,4.01,5.33,0,NaN
7,8.03,detected,uncertain,186.192318106615,18.4992484052469,stead_event_00294,hv70296771,7.01,8.93,-9.99999999999979,-900
7,7.1,uncertain,detected,133.526469421649,22.3969730943445,stead_event_00297,hv70313911,6.96,7.97,40,-870
6.02,NaN,detected,not_detected,194.534738948207,9.46410974771459,stead_event_00301,hv70332396,6.03,7.04,-10.0000000000007,NaN
4,NaN,detected,not_detected,210.985613994886,11.2793380791688,stead_event_00309,hv70368966,4.01,5.17,-9.99999999999979,NaN
8,8.64,detected,uncertain,200.652696605531,20.534367080344,stead_event_00315,hv70413467,8.01,9.21,-9.99999999999979,-570
7.99,9.43,detected,uncertain,195.315576557329,17.7880267320287,stead_event_00320,hv70444457,7.99,9.61,0,-180
6,7,detected,uncertain,181.264569984288,12.5778589903264,stead_event_00327,hv70476007,6.01,7.33,-9.99999999999979,-330
4,8.73,detected,detected,234.242123994788,34.618646471718,stead_event_00344,hv61414371,4.03,8.58,-30.0000000000002,150
7,19.19,detected,detected,194.976826693071,19.2344808214953,stead_event_00347,hv61468921,7,10.08,0,9110
5.99,9.11,detected,detected,223.378232613601,23.9136315553871,stead_event_00355,hv61631916,6,10.52,-9.99999999999979,-1410
