event_id,source_id,p_true_sec,s_true_sec,p_peak,p_quality,p_time,s_peak_20,s_quality_20,s_time_20,s_peak_30,s_quality_30,s_time_30,s_peak_40,s_quality_40,s_time_40
stead_event_00007,12962350,4,7.63,0.868942201137543,179.951283323237,3.99,0.0624976046383381,3.56201343252294,7.61,0.0624976046383381,5.2096440733747,7.61,0.0624976046383381,6.86862023962692,7.61
stead_event_00008,ci10279289,9,12.25,0.89319920539856,202.92027328998,8.99,0.184028595685959,8.14818759448328,19.04,0.184028595685959,12.0603596650158,19.04,0.184028595685959,15.9443448424947,19.04
stead_event_00009,12962332,8,11.44,0.89275074005127,201.062978504989,7.98,0.186673760414124,8.29358557838475,18.04,0.186673760414124,12.2748509101048,18.04,0.186673760414124,16.2274902722886,18.04
stead_event_00012,10925153,9,15.37,0.863987386226654,197.007766320482,9.33,0.860723197460175,39.764411873393,15.54,0.860723197460175,59.1768139414882,15.54,0.860723197460175,78.4426518856444,15.54
stead_event_00016,13259505,6,11.24,0.779401659965515,198.826377655742,6.35,0.0462160706520081,4.48947030409964,6.9,0.0462160706520081,5.21946230001504,6.9,0.0462160706520081,6.6249274349336,6.9
stead_event_00017,604179950,9,13.24,0.696503818035126,140.17410164885,9.06,0.691691219806671,19.4394100677966,12.14,0.691691219806671,28.3921366324495,12.14,0.691691219806671,37.6681818118636,12.14
stead_event_00018,604179950,6,10.24,0.698296070098877,142.827107543702,6.06,0.685607731342316,19.8184532660631,9.14,0.685607731342316,28.9168680463249,9.14,0.685607731342316,38.3581384995378,9.14
stead_event_00051,449393,11.16,11.59,0.896596014499664,230.387760031809,11.15,0.688168823719025,46.664750482535,11.53,0.688168823719025,69.5089965546973,11.53,0.688168823719025,91.9835027891237,11.53
stead_event_00085,449393,10.96,12.04,0.896460711956024,226.237961322372,10.94,0.702114701271057,40.3090369197666,11.97,0.702114701271057,59.7919270713372,11.97,0.702114701271057,79.0096045374472,11.97
stead_event_00103,495,14.3,15.31,0.890047073364258,225.466420004019,14.28,0.652212858200073,46.2828308560069,15.22,0.652212858200073,68.6233343907594,15.22,0.652212858200073,90.6752273479238,15.22
stead_event_00108,449393,11.02,11.92,0.871526956558228,212.011751087669,11.01,0.760644972324371,29.9321002040606,11.78,0.760644972324371,44.6113393106443,11.78,0.760644972324371,59.1936702487016,11.78
stead_event_00125,431338,11.43,12.52,0.83383446931839,172.967613297601,11.45,0.152786105871201,16.0935806256844,12.92,0.152786105871201,23.6138585128255,12.92,0.152786105871201,30.8029848041645,12.92
stead_event_00132,419463,11.61,12.6,0.818193376064301,160.276357914393,11.58,0.724005520343781,23.3556936426973,12.66,0.724005520343781,34.8034094565789,12.66,0.724005520343781,45.9634913311633,12.66
stead_event_00140,602347413,6,11.48,0.713551700115204,132.710437160641,6.14,0.40192323923111,14.8394356486806,10.71,0.40192323923111,20.7851190581388,10.71,0.40192323923111,27.3271715935422,10.71
stead_event_00141,602347413,4,9.48,0.714499831199646,133.224230203594,4.14,0.397819757461548,14.8893261728913,8.71,0.397819757461548,20.8285343854432,8.71,0.397819757461548,27.3791757591955,8.71
stead_event_00161,ld60047501,8,9.89,0.845402956008911,175.37809305283,7.96,0.909847974777222,41.5119249886629,9.83,0.909847974777222,61.7013618804236,9.83,0.909847974777222,81.5271919092864,9.83
stead_event_00162,603441563,4.48,7.25,0.86077755689621,200.243819666869,4.47,0.720300316810608,24.3087310393853,5.85,0.720300316810608,36.346834716036,5.85,0.720300316810608,48.2960070735737,5.85
stead_event_00177,16334499,9,17.5,0.572783827781677,161.054480763499,0.99,0.54425448179245,8.57217162513914,9.01,0.54425448179245,10.0845618011463,9.01,0.54425448179245,11.5872489127493,9.01
stead_event_00178,16336727,5,6.7,0.796079158782959,176.576325320178,5.21,0.330180108547211,11.5301727353473,7.26,0.330180108547211,17.1987107879223,7.26,0.330180108547211,22.8324221006048,7.26
stead_event_00184,ci11209170,10,14.5,0.841816902160645,174.06951550271,9.97,0.195156365633011,7.51834414894531,13.55,0.195156365633011,11.1181543134696,13.55,0.195156365633011,14.7206169023213,13.55
stead_event_00193,15898998,9,13.45,0.80861097574234,176.655335189983,8.86,0.358056932687759,8.77015583715561,13.16,0.358056932687759,12.886527242215,13.16,0.358056932687759,17.0555927799618,13.16
stead_event_00194,15899135,9,15.02,0.117647908627987,76.1250246730322,1.05,0.791397154331207,19.3021164087679,8.93,0.791397154331207,25.2134432293096,8.93,0.791397154331207,32.4130786898921,8.93
stead_event_00208,605626911,7,15.44,0.720441818237305,142.385380782024,6.97,0.170517638325691,4.22474113658779,15.88,0.170517638325691,5.65328656215248,15.88,0.170517638325691,7.45846838569705,15.88
stead_event_00218,12680913,5,9.8,0.845654010772705,187.094496514126,5,0.776786625385284,26.9489372799922,9.76,0.776786625385284,40.178843097421,9.76,0.776786625385284,53.3493785745885,9.76
stead_event_00225,602562570,9,12.36,0.603648543357849,123.808884608975,9.23,0.207131206989288,11.6537581791554,12.84,0.207131206989288,16.0404788558003,12.84,0.207131206989288,21.0639532087178,12.84
stead_event_00226,602562570,5,8.36,0.604046285152435,123.238662928945,5.23,0.210478499531746,11.7046214850797,8.84,0.210478499531746,16.1197589391538,8.84,0.210478499531746,21.1718420038296,8.84
stead_event_00227,603798149,8,10.71,0.78006511926651,170.042209026901,8.1,0.139669343829155,10.6743566524597,8.92,0.139669343829155,15.8071468012406,8.92,0.139669343829155,20.878801602594,8.92
stead_event_00228,603798149,5,7.71,0.779499590396881,168.227374187941,5.1,0.137233480811119,10.5709887861261,5.92,0.137233480811119,15.6523340710458,5.92,0.137233480811119,20.6727628313806,5.92
stead_event_00239,hv61128081,4,6.65,0.793429493904114,146.352288631301,4.03,0.285341262817383,10.4862871392578,8.82,0.285341262817383,15.529308510015,8.82,0.285341262817383,20.5480538403204,8.82
stead_event_00243,hv61222466,8,11.06,0.890239536762238,193.080444561873,8.02,0.11345462501049,6.68303093692307,10.14,0.11345462501049,9.66761417854851,10.14,0.11345462501049,12.7463060161115,10.14
stead_event_00249,hv61414371,7.01,12.2,0.859341382980347,198.022231506554,7,0.415443331003189,13.2496800571491,12.08,0.415443331003189,19.2973628049006,12.08,0.415443331003189,25.5023927333763,12.08
stead_event_00253,hv61468921,5,6.25,0.854882776737213,207.072096760154,5.04,0.115858256816864,8.8884270962247,6.82,0.115858256816864,13.1729952102184,6.82,0.115858256816864,17.3862096248758,6.82
stead_event_00263,hv61630461,5,5.81,0.878739953041077,226.002950004942,5.02,0.49096405506134,38.5054606591211,5.5,0.49096405506134,57.226039589414,5.5,0.49096405506134,75.6170407124354,5.5
