p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
4,NaN,detected,not_detected,350.381673677533,21.7879828434457,stead_event_00007,12962350,4,7.63,0,NaN
8.99,NaN,detected,not_detected,341.733655246839,36.8209351345713,stead_event_00008,ci10279289,9,12.25,-9.99999999999979,NaN
7.99,NaN,detected,not_detected,337.234839531319,38.2637915508442,stead_event_00009,12962332,8,11.44,-9.99999999999979,NaN
9.33,15.67,detected,detected,363.993528416786,399.152879937195,stead_event_00012,10925153,9,15.37,330,299.999999999999
6.35,NaN,detected,not_detected,331.219084281388,29.1761295572988,stead_event_00016,13259505,6,11.24,350,NaN
9.08,12.21,detected,uncertain,231.311079424854,79.8759749968085,stead_event_00017,604179950,9,13.24,80.0000000000001,-1030
6.08,9.21,detected,uncertain,225.711683892313,80.4012043590363,stead_event_00018,604179950,6,10.24,80.0000000000001,-1030
11.13,11.58,detected,uncertain,428.760256957155,210.057881398204,stead_event_00051,449393,11.16,11.59,-29.9999999999994,-9.99999999999979
10.93,12.02,detected,detected,433.143312921558,358.473031714622,stead_event_00085,449393,10.96,12.04,-30.0000000000011,-20.0000000000014
14.29,15.28,detected,detected,383.561568303177,304.630089339424,stead_event_00103,495,14.3,15.31,-10.0000000000016,-30.0000000000011
11.02,11.89,detected,detected,331.062100166269,152.846694021668,stead_event_00108,449393,11.02,11.92,0,-29.9999999999994
11.43,NaN,detected,not_detected,237.526307139958,83.2927185004404,stead_event_00125,431338,11.43,12.52,0,NaN
11.59,12.75,detected,uncertain,167.283049740656,98.3630280607144,stead_event_00132,419463,11.61,12.6,-19.9999999999996,150
6.14,NaN,detected,not_detected,262.70464651828,40.7977087374727,stead_event_00140,602347413,6,11.48,140,NaN
4.14,NaN,detected,not_detected,266.337448492131,43.554089963139,stead_event_00141,602347413,4,9.48,140,NaN
7.96,9.9,detected,detected,299.077437876738,353.398298605148,stead_event_00161,ld60047501,8,9.89,-40,9.99999999999979
