p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
4,NaN,detected,not_detected,223.86648743312,6.82518748886869,stead_event_00007,12962350,4,7.63,0,NaN
8.99,12.05,detected,uncertain,244.964218924903,13.3594084525144,stead_event_00008,ci10279289,9,12.25,-9.99999999999979,-199.999999999999
7.98,11.04,detected,uncertain,242.818159264536,13.2552787241307,stead_event_00009,12962332,8,11.44,-19.9999999999996,-400
9.34,15.57,detected,detected,226.766878952158,61.3873700493614,stead_event_00012,10925153,9,15.37,340,199.999999999999
6.36,NaN,detected,not_detected,218.289676694194,8.26309091207988,stead_event_00016,13259505,6,11.24,360,NaN
9.08,12.17,detected,detected,163.718171318109,30.437827982862,stead_event_00017,604179950,9,13.24,80.0000000000001,-1070
6.08,9.17,detected,detected,167.19172621137,31.1700556391167,stead_event_00018,604179950,6,10.24,80.0000000000001,-1070
11.16,11.59,detected,detected,253.556106607671,70.2651841571898,stead_event_00051,449393,11.16,11.59,0,0
10.96,12.01,detected,detected,241.846052713577,64.6522949274547,stead_event_00085,449393,10.96,12.04,0,-30.0000000000011
14.29,15.29,detected,detected,243.477264657523,69.2952678251823,stead_event_00103,495,14.3,15.31,-10.0000000000016,-20.0000000000014
11.02,11.76,detected,detected,238.480159893638,39.7282589630572,stead_event_00108,449393,11.02,11.92,0,-160
11.45,12.94,detected,detected,184.330871065981,35.9130912667543,stead_event_00125,431338,11.43,12.52,19.9999999999996,420
11.58,12.67,detected,detected,175.057307813189,36.2883720748128,stead_event_00132,419463,11.61,12.6,-29.9999999999994,70.0000000000003
6.14,10.73,detected,detected,152.798090276753,24.3422802893195,stead_event_00140,602347413,6,11.48,140,-750
4.14,8.72,detected,detected,152.73137417345,24.4872050525471,stead_event_00141,602347413,4,9.48,140,-760
7.96,9.87,detected,detected,204.518025536502,64.7716777164472,stead_event_00161,ld60047501,8,9.89,-40,-20.0000000000014
4.48,5.88,detected,detected,227.313940646594,37.4427512341136,stead_event_00162,603441563,4.48,7.25,0,-1370
1.01,9.84,detected,detected,107.605780633452,14.9326948540102,stead_event_00177,16334499,9,17.5,-7990,-7660
5.22,7.25,detected,detected,206.536848103742,19.0071634244536,stead_event_00178,16336727,5,6.7,220,550
9.98,13.57,detected,uncertain,203.195111138727,11.6459907759819,stead_event_00184,ci11209170,10,14.5,-19.9999999999996,-930
8.86,12.77,detected,detected,212.625724166918,12.3941851152722,stead_event_00193,15898998,9,13.45,-140.000000000001,-680.000000000001
NaN,NaN,not_detected,not_detected,60.7025800084911,0,stead_event_00194,15899135,9,15.02,NaN,NaN
6.98,15.87,detected,uncertain,153.935904304669,5.61839762820917,stead_event_00208,605626911,7,15.44,-19.9999999999996,430
5.01,9.81,detected,detected,223.709087922426,39.9020447846378,stead_event_00218,12680913,5,9.8,9.99999999999979,9.99999999999979
9.21,12.85,detected,uncertain,130.994402827924,22.7536575388255,stead_event_00225,602562570,9,12.36,210.000000000001,490
5.21,8.85,detected,uncertain,130.510729689051,22.6354709490212,stead_event_00226,602562570,5,8.36,210,490
8.11,8.92,detected,uncertain,179.98263990086,30.8377441417547,stead_event_00227,603798149,8,10.71,109.999999999999,-1790
5.11,5.92,detected,uncertain,174.831077628961,30.7771282994542,stead_event_00228,603798149,5,7.71,110,-1790
4.04,5.25,detected,uncertain,193.049504804664,16.7042286530917,stead_event_00239,hv61128081,4,6.65,40,-1400
8.02,NaN,detected,not_detected,227.717615680166,11.1459250979635,stead_event_00243,hv61222466,8,11.06,19.9999999999996,NaN
7,12.09,detected,detected,236.454060613956,18.6062574655285,stead_event_00249,hv61414371,7.01,12.2,-9.99999999999979,-110.000000000001
5.05,NaN,detected,not_detected,230.128390663314,19.441116889604,stead_event_00253,hv61468921,5,6.25,49.9999999999998,NaN
5.03,5.53,detected,detected,250.58882639089,70.2351978050964,stead_event_00263,hv61630461,5,5.81,30.0000000000002,-280
9.01,12.94,detected,detected,231.244915808672,17.0362044407714,stead_event_00265,hv61631916,9,13.54,9.99999999999979,-600.000000000001
8.01,NaN,detected,not_detected,255.844190920359,14.1708059835722,stead_event_00270,hv61720621,8,9.03,9.99999999999979,NaN
4.02,NaN,detected,not_detected,240.665177075331,12.7556855502409,stead_event_00289,hv70278546,4.01,5.33,9.99999999999979,NaN
6.99,8.1,detected,uncertain,215.747457971303,33.8213177392257,stead_event_00294,hv70296771,7.01,8.93,-19.9999999999996,-830
7.02,7.81,uncertain,uncertain,180.027098585675,21.1618930619902,stead_event_00297,hv70313911,6.96,7.97,59.9999999999996,-160
6.02,NaN,detected,not_detected,229.964950744991,10.6814622120589,stead_event_00301,hv70332396,6.03,7.04,-10.0000000000007,NaN
4,NaN,detected,not_detected,241.973777887331,14.2139817206898,stead_event_00309,hv70368966,4.01,5.17,-9.99999999999979,NaN
8,8.63,detected,uncertain,232.976458752209,28.8877646713929,stead_event_00315,hv70413467,8.01,9.21,-9.99999999999979,-580
7.99,9.42,detected,uncertain,229.818835727446,19.5677527593974,stead_event_00320,hv70444457,7.99,9.61,0,-189.999999999999
6,7.06,detected,uncertain,219.018014611582,19.5564760001151,stead_event_00327,hv70476007,6.01,7.33,-9.99999999999979,-270
4.01,8.74,detected,detected,266.979136024092,35.0411303229607,stead_event_00344,hv61414371,4.03,8.58,-20.0000000000005,160
7,19.19,detected,detected,233.307492871844,20.6313592605174,stead_event_00347,hv61468921,7,10.08,0,9110
5.99,9.21,detected,detected,264.758552145452,22.7378431498792,stead_event_00355,hv61631916,6,10.52,-9.99999999999979,-1310
4,5.1,detected,uncertain,231.951578852148,14.9330292694461,stead_event_00360,hv61720621,4,7.48,0,-2380
7,13.46,detected,detected,182.312669075122,13.9160001319892,stead_event_00361,hv61765531,7,13.09,0,370.000000000001
8.98,22.52,detected,detected,143.478624272442,10.7734107532968,stead_event_00372,12975248,9,21.21,-19.9999999999996,1310
9.04,21.46,detected,detected,204.618862381147,19.4144778204171,stead_event_00397,601253816,9,14.42,39.9999999999991,7040
7.04,12.56,detected,detected,205.50380811505,19.5047839033526,stead_event_00398,601253816,7,12.42,40,140.000000000001
