p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
4,NaN,detected,not_detected,234.483636738083,16.7326618905294,stead_event_00007,12962350,4,7.63,0,NaN
9,NaN,detected,not_detected,252.985603066985,32.163928049174,stead_event_00008,ci10279289,9,12.25,0,NaN
7.99,NaN,detected,not_detected,250.411595069344,32.7798469515139,stead_event_00009,12962332,8,11.44,-9.99999999999979,NaN
9.33,15.65,detected,detected,219.019210558252,286.24405314669,stead_event_00012,10925153,9,15.37,330,279.999999999999
6.36,NaN,detected,not_detected,172.508921932497,23.6255627384288,stead_event_00016,13259505,6,11.24,360,NaN
9.08,12.21,detected,uncertain,158.253874155734,87.907203572647,stead_event_00017,604179950,9,13.24,80.0000000000001,-1030
6.08,9.21,detected,uncertain,156.341899042968,88.752238075668,stead_event_00018,604179950,6,10.24,80.0000000000001,-1030
11.16,11.52,detected,detected,231.951189705592,192.244929233151,stead_event_00051,449393,11.16,11.59,0,-70.0000000000003
10.96,12.02,detected,detected,233.899071759388,217.203355684126,stead_event_00085,449393,10.96,12.04,0,-20.0000000000014
14.29,15.28,detected,detected,224.628459736696,250.246669919925,stead_event_00103,495,14.3,15.31,-10.0000000000016,-30.0000000000011
11.01,11.89,detected,detected,207.449138227293,133.390499923051,stead_event_00108,449393,11.02,11.92,-9.99999999999979,-29.9999999999994
11.44,NaN,detected,not_detected,155.554238229872,50.6736862853091,stead_event_00125,431338,11.43,12.52,9.99999999999979,NaN
11.59,12.75,detected,detected,134.508301368764,100.823028018598,stead_event_00132,419463,11.61,12.6,-19.9999999999996,150
6.16,NaN,detected,not_detected,140.649353175992,39.1083233543075,stead_event_00140,602347413,6,11.48,160,NaN
4.15,NaN,detected,not_detected,141.578311011134,38.7938812256069,stead_event_00141,602347413,4,9.48,150,NaN
7.96,9.9,detected,detected,220.533954326488,269.904437014631,stead_event_00161,ld60047501,8,9.89,-40,9.99999999999979
4.48,5.91,detected,uncertain,184.780297789103,130.348533590869,stead_event_00162,603441563,4.48,7.25,0,-1340
1.01,9.03,detected,uncertain,121.34215122902,6.80161839539327,stead_event_00177,16334499,9,17.5,-7990,-8470
5.22,NaN,detected,not_detected,166.411079673992,44.0471750938141,stead_event_00178,16336727,5,6.7,220,NaN
9.99,NaN,detected,not_detected,195.308399163657,26.5876198018122,stead_event_00184,ci11209170,10,14.5,-9.99999999999979,NaN
8.86,NaN,detected,not_detected,187.745128884438,26.8225464393402,stead_event_00193,15898998,9,13.45,-140.000000000001,NaN
8.99,9.02,uncertain,detected,97.3154184479,87.9554107331096,stead_event_00194,15899135,9,15.02,-9.99999999999979,-6000
7,NaN,detected,not_detected,139.389848763459,16.8653358544175,stead_event_00208,605626911,7,15.44,0,NaN
5,9.85,detected,detected,221.551174348697,152.507204333031,stead_event_00218,12680913,5,9.8,0,49.9999999999989
9.28,NaN,detected,not_detected,118.849177809442,28.2302740427975,stead_event_00225,602562570,9,12.36,279.999999999999,NaN
5.28,NaN,detected,not_detected,118.406856467567,28.1552601960783,stead_event_00226,602562570,5,8.36,280,NaN
8.11,NaN,detected,not_detected,151.855448248219,39.8625346996629,stead_event_00227,603798149,8,10.71,109.999999999999,NaN
5.11,NaN,detected,not_detected,151.890415504443,39.945435389248,stead_event_00228,603798149,5,7.71,110,NaN
4.04,NaN,detected,not_detected,148.149946731719,37.8563405328112,stead_event_00239,hv61128081,4,6.65,40,NaN
8.04,NaN,detected,not_detected,226.852417486524,23.6908892237183,stead_event_00243,hv61222466,8,11.06,39.9999999999991,NaN
7,NaN,detected,not_detected,244.543269320043,35.8445509144392,stead_event_00249,hv61414371,7.01,12.2,-9.99999999999979,NaN
5.05,NaN,detected,not_detected,182.491253596642,27.005928760012,stead_event_00253,hv61468921,5,6.25,49.9999999999998,NaN
5.03,5.59,detected,uncertain,226.844296148141,155.585888001044,stead_event_00263,hv61630461,5,5.81,30.0000000000002,-220.000000000001
9.03,NaN,detected,not_detected,199.771346831263,35.6229902110016,stead_event_00265,hv61631916,9,13.54,29.9999999999994,NaN
8.02,NaN,detected,not_detected,267.343217388685,40.4520500041524,stead_event_00270,hv61720621,8,9.03,19.9999999999996,NaN
4.02,NaN,detected,not_detected,183.33923392267,32.2623960852985,stead_event_00289,hv70278546,4.01,5.33,9.99999999999979,NaN
7.01,NaN,detected,not_detected,223.078608631282,37.2400667453966,stead_event_00294,hv70296771,7.01,8.93,0,NaN
7.07,7.01,uncertain,uncertain,76.5963305928294,68.154074023189,stead_event_00297,hv70313911,6.96,7.97,110,-960
6.03,NaN,detected,not_detected,251.608034358883,33.2048263194741,stead_event_00301,hv70332396,6.03,7.04,0,NaN
4,NaN,detected,not_detected,205.230907514221,40.5618974377415,stead_event_00309,hv70368966,4.01,5.17,-9.99999999999979,NaN
8.01,NaN,detected,not_detected,247.06564395633,37.7384889873387,stead_event_00315,hv70413467,8.01,9.21,0,NaN
8,NaN,detected,not_detected,225.447394221098,39.523987181508,stead_event_00320,hv70444457,7.99,9.61,9.99999999999979,NaN
6.01,NaN,detected,not_detected,204.511298462541,31.0803181061855,stead_event_00327,hv70476007,6.01,7.33,0,NaN
4.01,8.82,detected,uncertain,227.087733678547,68.2551620073747,stead_event_00344,hv61414371,4.03,8.58,-20.0000000000005,240
7.01,NaN,detected,not_detected,257.828100655717,37.8390702604299,stead_event_00347,hv61468921,7,10.08,9.99999999999979,NaN
6,8.79,detected,uncertain,273.319517615072,54.8403745224514,stead_event_00355,hv61631916,6,10.52,0,-1730
4.01,NaN,detected,not_detected,259.695577948421,32.8358230471526,stead_event_00360,hv61720621,4,7.48,9.99999999999979,NaN
7,13.53,detected,uncertain,135.523459334561,36.1224476372895,stead_event_00361,hv61765531,7,13.09,0,439.999999999999
9.03,NaN,detected,not_detected,106.23146889952,26.165357226193,stead_event_00372,12975248,9,21.21,29.9999999999994,NaN
9.04,21.53,detected,uncertain,219.499649320733,51.2028960990871,stead_event_00397,601253816,9,14.42,39.9999999999991,7110
7.04,19.53,detected,uncertain,219.911102391201,50.8757213215566,stead_event_00398,601253816,7,12.42,40,7110
9.39,14.22,detected,detected,196.95067829122,59.4693200649601,stead_event_00402,601455028,9,13.7,390.000000000001,520
5.39,10.22,detected,detected,196.18633107054,59.4489036694263,stead_event_00403,601455028,5,9.7,390,520
8.08,17.89,detected,uncertain,196.360110583306,59.6072735583749,stead_event_00404,601456130,8,13.46,80.0000000000001,4430
6.08,15.89,detected,uncertain,196.438528585754,59.6454895716541,stead_event_00405,601456130,6,11.46,80.0000000000001,4430
