p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
4.02,7.29,detected,detected,255.994331875787,49.4712581456543,stead_event_00007,12962350,4,7.63,19.9999999999996,-340
9,12.99,detected,detected,248.739505397777,34.8859951461056,stead_event_00008,ci10279289,9,12.25,0,740
8,11.63,detected,detected,267.945455425005,46.4359587238372,stead_event_00009,12962332,8,11.44,0,190.000000000001
9,15.59,detected,detected,264.903325050985,108.013664967958,stead_event_00012,10925153,9,15.37,0,219.999999999999
6,11.36,detected,uncertain,193.868249729106,54.4867129434238,stead_event_00016,13259505,6,11.24,0,119.999999999999
9,12.1,detected,detected,192.771876323164,83.7719026477976,stead_event_00017,604179950,9,13.24,0,-1140
6,9.15,detected,detected,260.703417890403,75.4510981188308,stead_event_00018,604179950,6,10.24,0,-1090
11.16,11.76,detected,detected,177.933371591773,110.294203138234,stead_event_00051,449393,11.16,11.59,0,170
11,12,detected,detected,172.980590832648,115.696246787544,stead_event_00085,449393,10.96,12.04,39.9999999999991,-40.0000000000009
14.3,15.23,detected,detected,199.365953372797,122.288820122023,stead_event_00103,495,14.3,15.31,0,-80.0000000000001
11.04,11.79,detected,detected,157.647187795138,131.540275454177,stead_event_00108,449393,11.02,11.92,19.9999999999996,-130.000000000001
11.52,12.47,detected,detected,193.077813366764,116.334231586294,stead_event_00125,431338,11.43,12.52,89.9999999999999,-49.9999999999989
11.56,12.58,detected,detected,179.896705490095,104.725104418405,stead_event_00132,419463,11.61,12.6,-49.9999999999989,-19.9999999999996
6,10.76,detected,detected,258.473239980678,72.8272772839411,stead_event_00140,602347413,6,11.48,0,-720.000000000001
4.02,8.82,detected,detected,263.916649185512,72.6394913375915,stead_event_00141,602347413,4,9.48,19.9999999999996,-660
7.96,10.08,detected,detected,139.278994490444,324.072262860058,stead_event_00161,ld60047501,8,9.89,-40,189.999999999999
4,7.39,detected,detected,167.45051642502,105.194052531361,stead_event_00162,603441563,4.48,7.25,-480,140
8,9.16,uncertain,detected,130.39504368166,67.8611665593088,stead_event_00177,16334499,9,17.5,-1000,-8340
5,7.27,detected,detected,261.441369784935,67.5527407410118,stead_event_00178,16336727,5,6.7,0,569.999999999999
10,13.69,detected,detected,222.223899609922,50.749444369434,stead_event_00184,ci11209170,10,14.5,0,-810
9,12.74,detected,detected,234.703633227802,41.2256469106796,stead_event_00193,15898998,9,13.45,0,-710.000000000001
8.97,9.15,detected,detected,310.992270371208,103.029993893297,stead_event_00194,15899135,9,15.02,-29.9999999999994,-5870
7,15.95,detected,detected,264.736150534085,37.7805784695844,stead_event_00208,605626911,7,15.44,0,510
5,9.78,detected,detected,275.505143197094,96.9468597605454,stead_event_00218,12680913,5,9.8,0,-20.0000000000014
8.99,12.5,detected,detected,261.329454150826,47.3707902707889,stead_event_00225,602562570,9,12.36,-9.99999999999979,140.000000000001
5,8.5,detected,detected,262.274653582423,50.6326722570769,stead_event_00226,602562570,5,8.36,0,140.000000000001
8,11.61,detected,detected,285.399951856829,35.2112710769637,stead_event_00227,603798149,8,10.71,0,899.999999999999
5,8.51,detected,detected,275.410473318031,29.2132088489135,stead_event_00228,603798149,5,7.71,0,800
4,6.33,detected,detected,287.232574022441,46.9882963309713,stead_event_00239,hv61128081,4,6.65,0,-320
8.02,10.5,detected,detected,276.566287387128,54.8676955800226,stead_event_00243,hv61222466,8,11.06,19.9999999999996,-560
7,11.93,detected,detected,276.505197208776,45.1712000425086,stead_event_00249,hv61414371,7.01,12.2,-9.99999999999979,-270.000000000001
