p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
8.99,13.15,detected,detected,188.905490876279,31.2797635731955,stead_event_00001,uw60442066,9,12.78,-9.99999999999979,369.999999999999
4,NaN,detected,not_detected,212.346648616984,6.71948556964178,stead_event_00007,13487328,4,7.63,0,NaN
7.25,10.23,detected,detected,228.873759008747,30.571908731817,stead_event_00011,ak0114gk7buk,7,11.13,250,-900
5.05,12.09,detected,detected,188.861817021398,37.011193919781,stead_event_00033,ak18304808,5,11.73,49.9999999999998,359.999999999999
7.02,12.88,detected,detected,210.035704194882,55.796474880093,stead_event_00034,ak18438481,7,13.31,19.9999999999996,-430
6.06,9.92,detected,detected,219.168566402334,39.8088776203658,stead_event_00043,13279134,6,9.84,59.9999999999996,80.0000000000001
9.98,10.53,detected,uncertain,233.839730330111,76.6771074079831,stead_event_00050,16538652,9.99,10.41,-9.99999999999979,119.999999999999
12.51,13.47,detected,detected,215.881798630243,34.4321989264601,stead_event_00052,hv60901086,12.51,13.39,0,80.0000000000001
10.81,12.1,detected,detected,186.802254928758,34.0483205272537,stead_event_00053,hv60901406,10.76,12.32,50.0000000000007,-220.000000000001
10.28,11,detected,detected,231.838445443925,52.1500444340984,stead_event_00055,hv60901726,10.27,11.03,9.99999999999979,-29.9999999999994
10.78,NaN,detected,not_detected,227.412705085328,42.7289640204081,stead_event_00069,hv60906871,10.78,11.35,0,NaN
10.62,11.19,detected,detected,231.752927010865,64.4725452900218,stead_event_00080,hv60908481,10.64,11.99,-20.0000000000014,-800.000000000001
9.82,12.53,detected,detected,221.851591014333,39.2590647631219,stead_event_00088,hv60910366,9.81,12.35,9.99999999999979,180
11.22,11.95,detected,detected,235.013715439209,56.7465221585079,stead_event_00104,hv60914806,11.21,12.51,9.99999999999979,-560
10.25,11.23,detected,detected,217.012753598715,43.8549231193791,stead_event_00112,hv60916191,10.25,11.21,0,19.9999999999996
10.96,12.18,detected,detected,182.331092056872,36.3940061356807,stead_event_00115,hv60918376,10.94,12.19,20.0000000000014,-9.99999999999979
10.9,15,detected,detected,149.792943037027,19.017652322521,stead_event_00118,hv60918936,10.82,13.06,80.0000000000001,1940
10.15,13.02,detected,detected,159.334647683737,22.4674283807207,stead_event_00121,hv60920211,10.12,12.99,29.9999999999994,29.9999999999994
10.84,11.79,detected,detected,214.530389848258,37.1388106772726,stead_event_00127,hv60921636,10.87,11.79,-30.0000000000011,-1.77635683940025e-12
11.33,13.04,detected,detected,221.98028228961,53.2920788161032,stead_event_00134,hv60926821,11.35,13,-19.9999999999996,39.9999999999991
9.03,12.06,detected,detected,224.19070655179,55.2901980594002,stead_event_00139,hv60928436,9.04,12.01,-10.0000000000016,50.0000000000007
6.16,10.71,detected,detected,150.749273049301,27.3214681549492,stead_event_00140,hv60928616,6,11.48,160,-770
5.12,11.94,detected,detected,176.372477726193,34.2537899003498,stead_event_00150,hv60931326,5,11.86,120,80.0000000000001
4.08,8.54,detected,detected,165.969579779025,34.5629783801169,stead_event_00154,hv60931446,4,8.28,80.0000000000001,260
5.21,7.26,detected,detected,201.299488484361,24.5907579270322,stead_event_00178,hv60966561,5,6.7,210,560
9.01,14.67,detected,detected,206.44487065535,16.7393393529269,stead_event_00182,hv60968301,9,15.34,9.99999999999979,-670
5.97,8.66,detected,detected,195.624462952778,17.8987718128069,stead_event_00183,hv60968786,6,9.75,-30.0000000000002,-1090
3.96,9.67,detected,detected,206.538654449621,17.8698247092117,stead_event_00191,hv60976706,4,10.41,-40,-740
5.08,10.67,detected,uncertain,208.012202377289,14.443833609049,stead_event_00192,hv60978051,5,10.89,80.0000000000001,-220.000000000001
6.99,11.84,detected,detected,174.964886374957,21.9123462879399,stead_event_00197,hv60986616,7,11.9,-9.99999999999979,-60.0000000000005
5,8.7,detected,detected,239.440762308334,29.7408743901308,stead_event_00198,hv60988776,5,8.4,0,299.999999999999
4.08,6.68,detected,detected,197.231076902481,16.7139698674911,stead_event_00203,hv60997796,4,9.8,80.0000000000001,-3120
5.16,8.83,detected,detected,147.677967150072,29.8897726757075,stead_event_00226,hv61058691,5,8.36,160,470.000000000001
5.09,8.61,detected,uncertain,196.184054225362,21.7038271203069,stead_event_00228,hv61059176,5,7.71,89.9999999999999,899.999999999999
6.02,NaN,detected,not_detected,222.169595611185,22.3156122407201,stead_event_00240,hv61086956,6,6.92,19.9999999999996,NaN
5.01,NaN,detected,not_detected,221.788611739676,12.5472028401694,stead_event_00241,hv61088071,5,5.83,9.99999999999979,NaN
5.1,NaN,detected,not_detected,202.960459326981,12.787132169236,stead_event_00242,hv61089106,5,8.22,99.9999999999996,NaN
6.18,8.06,detected,uncertain,138.973447297803,14.0857724774352,stead_event_00245,hv61099496,6,8.4,180,-340
6.11,9.12,detected,detected,195.583788606895,34.006093863977,stead_event_00247,hv61105861,6,9.2,110,-80.0000000000018
9.04,11,detected,detected,222.89994368162,35.3545123538621,stead_event_00248,hv61106101,9,11.05,39.9999999999991,-50.0000000000007
8.01,9.88,detected,uncertain,218.940142825006,20.5160273539551,stead_event_00256,hv61120311,8,9.89,9.99999999999979,-9.99999999999979
9.01,11.9,detected,uncertain,216.976572556285,19.5767118889398,stead_event_00261,hv61125041,9,11.78,9.99999999999979,120.000000000001
6,11.19,detected,uncertain,216.418242023772,17.7096358856261,stead_event_00264,hv61133066,6,11.08,0,109.999999999999
9,11.27,detected,detected,218.992468764489,35.0159278180647,stead_event_00272,hv61141866,9,11.37,0,-100.000000000001
5.02,8.92,detected,detected,215.050839492175,36.8725382616605,stead_event_00273,hv61145391,5,8.73,19.9999999999996,189.999999999999
7,12.14,detected,uncertain,214.707973312538,19.5220635182819,stead_event_00280,hv61157446,7.01,8.99,-9.99999999999979,3150
6.02,NaN,detected,not_detected,215.557552664615,20.6894499639215,stead_event_00305,hv61190896,6.03,7.41,-10.0000000000007,NaN
9,12.24,detected,detected,231.980166388223,35.6232877855002,stead_event_00313,hv61198966,9,11.53,0,710.000000000001
9.02,10.35,detected,detected,202.67221971427,23.7267699400067,stead_event_00324,hv61227431,9.03,10.64,-9.99999999999979,-290.000000000001
6.98,11.64,detected,detected,222.046228204563,30.9408424521699,stead_event_00351,hv61289741,7,11.68,-19.9999999999996,-39.9999999999991
8,11.46,detected,detected,132.988952272679,23.4136538843424,stead_event_00358,hv61301126,8,11.34,0,120.000000000001
6,12.7,detected,detected,220.626153479342,22.3817080153982,stead_event_00364,hv61313351,6,12.66,0,39.9999999999991
7.01,11.58,detected,detected,221.232764552181,35.0704114966388,stead_event_00366,hv61313951,7,11.87,9.99999999999979,-290.000000000001
5,9.59,detected,detected,239.534596017615,33.8920896544641,stead_event_00367,hv61314166,5,9.51,0,80.0000000000001
7.03,11.34,detected,detected,205.976432933946,18.8899641984213,stead_event_00383,hv61351376,7,12.27,30.0000000000002,-930
