p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
4,NaN,detected,not_detected,388.212841393832,15.0866894470644,stead_event_00007,12962350,4,7.63,0,NaN
9,NaN,detected,not_detected,370.042797731289,40.8762593143675,stead_event_00008,ci10279289,9,12.25,0,NaN
7.99,NaN,detected,not_detected,365.259770765482,41.2939565528307,stead_event_00009,12962332,8,11.44,-9.99999999999979,NaN
9.33,15.65,detected,detected,399.664151847802,435.933778856486,stead_event_00012,10925153,9,15.37,330,279.999999999999
6.35,NaN,detected,not_detected,342.906651597626,24.8384588053993,stead_event_00016,13259505,6,11.24,350,NaN
9.07,12.22,detected,uncertain,247.43144894696,90.9204970989168,stead_event_00017,604179950,9,13.24,70.0000000000003,-1020
6.07,9.22,detected,uncertain,243.349157688094,91.4927037194999,stead_event_00018,604179950,6,10.24,70.0000000000003,-1020
11.15,11.51,detected,detected,464.772926384066,241.21913800026,stead_event_00051,449393,11.16,11.59,-9.99999999999979,-80.0000000000001
10.96,12.02,detected,detected,473.432416877164,261.773440749944,stead_event_00085,449393,10.96,12.04,0,-20.0000000000014
14.29,15.27,detected,uncertain,423.393143433271,246.829287014451,stead_event_00103,495,14.3,15.31,-10.0000000000016,-40.0000000000009
11.02,11.76,detected,detected,375.423563267847,139.170903319486,stead_event_00108,449393,11.02,11.92,0,-160
11.43,11.83,detected,uncertain,265.097603576156,116.456832439233,stead_event_00125,431338,11.43,12.52,0,-690
11.6,12.76,detected,uncertain,220.230580424698,105.527870253026,stead_event_00132,419463,11.61,12.6,-9.99999999999979,160
6.14,NaN,detected,not_detected,251.472742762384,53.5671382579817,stead_event_00140,602347413,6,11.48,140,NaN
4.14,NaN,detected,not_detected,256.451405232919,56.8391265380162,stead_event_00141,602347413,4,9.48,140,NaN
7.96,9.9,detected,detected,319.247201786769,289.768806951629,stead_event_00161,ld60047501,8,9.89,-40,9.99999999999979
4.48,7.49,detected,detected,361.035743954183,191.929875962906,stead_event_00162,603441563,4.48,7.25,0,240
0.99,9.12,detected,uncertain,205.840123411207,10.1743298252759,stead_event_00177,16334499,9,17.5,-8010,-8380
5.21,NaN,detected,not_detected,311.344583035546,31.0480521756345,stead_event_00178,16336727,5,6.7,210,NaN
9.99,NaN,detected,not_detected,337.015668646094,23.5582403727705,stead_event_00184,ci11209170,10,14.5,-9.99999999999979,NaN
