event_id,source_id,p_true_sec,s_true_sec,p_peak,p_quality,p_time,s_peak_20,s_quality_20,s_time_20,s_peak_30,s_quality_30,s_time_30,s_peak_40,s_quality_40,s_time_40
stead_event_00007,12962350,4,7.63,0.875349819660187,189.070138894775,4,0.0934877693653107,4.31387270185778,11.22,0.0934877693653107,6.35964013991107,11.22,0.0934877693653107,8.46650012364566,11.22
stead_event_00008,ci10279289,9,12.25,0.899492144584656,215.608478534741,8.99,0.205865263938904,8.3472764444487,12.05,0.205865263938904,12.4281278398249,12.05,0.205865263938904,16.5410125815562,12.05
stead_event_00009,12962332,8,11.44,0.898523449897766,213.473150414371,7.98,0.203907638788223,8.31804278346813,11.05,0.203907638788223,12.3843232359405,11.05,0.203907638788223,16.4824330682333,11.05
stead_event_00012,10925153,9,15.37,0.897499859333038,195.988240438201,9.33,0.839240908622742,37.7983458054625,15.59,0.839240908622742,56.6588516812006,15.59,0.839240908622742,75.4847286645325,15.59
stead_event_00016,13259505,6,11.24,0.793624579906464,187.811807943778,6.34,0.0518087819218636,6.9766883745614,6.91,0.0518087819218636,8.20568210466511,6.91,0.0518087819218636,10.6492726683285,6.91
stead_event_00017,604179950,9,13.24,0.63504421710968,134.996615799762,9.05,0.621088087558746,17.2483714163386,12.17,0.621088087558746,25.3787469518127,12.17,0.621088087558746,33.8130219899762,12.17
stead_event_00018,604179950,6,10.24,0.640388309955597,137.78633074553,6.05,0.615251898765564,17.5417801034573,9.17,0.615251898765564,25.7902450988154,9.17,0.615251898765564,34.3601272331721,9.17
stead_event_00051,449393,11.16,11.59,0.924345970153809,218.231953409443,11.15,0.568715333938599,38.8010663421064,11.59,0.568715333938599,58.1754061262221,11.59,0.568715333938599,77.4838027207984,11.59
stead_event_00085,449393,10.96,12.04,0.933224260807037,215.44144336421,10.96,0.616560339927673,39.4459035146008,12.05,0.616560339927673,59.0887165309739,12.05,0.616560339927673,78.6480983648385,12.05
stead_event_00103,495,14.3,15.31,0.918196558952332,212.391439950596,14.29,0.618024468421936,41.4683577608313,15.3,0.618024468421936,62.1257724047507,15.3,0.618024468421936,82.7070084771213,15.3
stead_event_00108,449393,11.02,11.92,0.910799860954285,209.796569731163,11.01,0.708856284618378,25.8208619537143,11.75,0.708856284618378,38.7331208910141,11.75,0.708856284618378,51.618005809017,11.75
stead_event_00125,431338,11.43,12.52,0.869553685188293,165.656409776129,11.45,0.342870712280273,21.2905097138891,12.93,0.342870712280273,31.9033048150709,12.93,0.342870712280273,42.4590613070964,12.93
stead_event_00132,419463,11.61,12.6,0.870139896869659,170.397658758617,11.59,0.627235054969788,22.1164885715645,12.7,0.627235054969788,33.1243961068216,12.7,0.627235054969788,44.0970258059495,12.7
stead_event_00140,602347413,6,11.48,0.592045962810516,126.598187007254,6.15,0.395995736122131,13.049663999819,10.7,0.395995736122131,18.764698178106,10.7,0.395995736122131,24.9389503065336,10.7
stead_event_00141,602347413,4,9.48,0.595427811145782,127.480220947901,4.15,0.394999474287033,13.1442784108529,8.7,0.394999474287033,18.8833797319343,8.7,0.394999474287033,25.0954866251319,8.7
stead_event_00161,ld60047501,8,9.89,0.869982242584229,195.031818218353,7.96,0.923732817173004,43.6693298314524,9.85,0.923732817173004,65.4686823128006,9.85,0.923732817173004,87.1801457521031,9.85
stead_event_00162,603441563,4.48,7.25,0.902978420257568,209.989167238834,4.48,0.626423597335815,21.9362734155539,7.35,0.626423597335815,32.91637167076,7.35,0.626423597335815,43.8787545080466,7.35
stead_event_00177,16334499,9,17.5,0.64801436662674,121.923211157756,1.01,0.451034098863602,16.6710350184722,9.78,0.451034098863602,18.0583978060302,9.78,0.451034098863602,20.0873687030963,9.78
stead_event_00178,16336727,5,6.7,0.83886456489563,199.561932990898,5.22,0.368668496608734,10.3605850082978,7.37,0.368668496608734,15.5461091187733,7.37,0.368668496608734,20.72290615549,7.37
stead_event_00184,ci11209170,10,14.5,0.863515079021454,182.517831442309,9.97,0.203488692641258,7.21801627716974,20.25,0.203488692641258,10.7920836871911,20.25,0.203488692641258,14.3787149160399,20.25
stead_event_00193,15898998,9,13.45,0.800423324108124,187.532381105531,8.86,0.231477484107018,5.66406828615856,12.9,0.231477484107018,8.40205074014661,12.9,0.231477484107018,11.1819994606101,12.9
stead_event_00194,15899135,9,15.02,0.0789677649736404,74.8823588207046,8.26,0.703797280788422,14.420531701637,9,0.703797280788422,20.3791594069065,9,0.703797280788422,26.7060489206607,9
stead_event_00208,605626911,7,15.44,0.706837356090546,136.436760282781,6.98,0.217069268226624,4.94392032384884,24.13,0.217069268226624,6.57289517461437,24.13,0.217069268226624,8.69289800214431,24.13
stead_event_00218,12680913,5,9.8,0.881739258766174,189.497959008805,5,0.701172828674316,25.7034150445164,9.82,0.701172828674316,38.5393051864183,9.82,0.701172828674316,51.3588101237529,9.82
stead_event_00225,602562570,9,12.36,0.618692576885223,124.245226785513,9.22,0.232330843806267,10.9567575367855,12.85,0.232330843806267,15.533370386419,12.85,0.232330843806267,20.6513438888847,12.85
stead_event_00226,602562570,5,8.36,0.620194375514984,123.34466994726,5.21,0.236293092370033,10.9864106113271,8.85,0.236293092370033,15.5763857880178,8.85,0.236293092370033,20.7093575041061,8.85
stead_event_00227,603798149,8,10.71,0.785868585109711,163.778388098198,8.11,0.14674223959446,11.190201267113,8.93,0.14674223959446,16.7549230343603,8.93,0.14674223959446,22.3025677502667,8.93
stead_event_00228,603798149,5,7.71,0.784959495067596,156.542399974852,5.11,0.145985782146454,11.2403281087786,5.93,0.145985782146454,16.8294338627363,5.93,0.145985782146454,22.4012502547355,5.93
stead_event_00239,hv61128081,4,6.65,0.774770557880402,167.895179212984,4.04,0.263161569833755,9.60677270363067,5.32,0.263161569833755,14.3689616302292,5.32,0.263161569833755,19.1404818547242,5.32
stead_event_00243,hv61222466,8,11.06,0.901661217212677,201.478504754631,8.03,0.133787170052528,6.93929447566362,10.3,0.133787170052528,10.2728923662849,10.3,0.133787170052528,13.6763443297912,10.3
stead_event_00249,hv61414371,7.01,12.2,0.824738562107086,199.516952063461,6.99,0.321460604667664,9.58405556359297,12.07,0.321460604667664,14.1338743153395,12.07,0.321460604667664,18.8125929948076,12.07
stead_event_00253,hv61468921,5,6.25,0.884379923343658,218.888043335117,5.04,0.170686170458794,12.4728056970756,6.15,0.170686170458794,18.6848610167704,6.15,0.170686170458794,24.8681800284652,6.15
stead_event_00263,hv61630461,5,5.81,0.908307254314423,233.557820452019,5.03,0.300646662712097,27.9642887312885,5.56,0.300646662712097,41.8869131495534,5.56,0.300646662712097,55.7439299403566,5.56
stead_event_00265,hv61631916,9,13.54,0.641518831253052,192.344099601037,8.98,0.415539473295212,11.1311515511814,12.97,0.415539473295212,16.6098046738833,12.97,0.415539473295212,22.0690784815705,12.97
stead_event_00270,hv61720621,8,9.03,0.900281310081482,219.143515098341,8.01,0.188042744994164,15.7023948327097,9.3,0.188042744994164,23.5214174010292,9.3,0.188042744994164,31.3071986800576,9.3
stead_event_00289,hv70278546,4.01,5.33,0.883379995822906,225.350246456346,4.02,0.110000193119049,7.48613222545832,5.49,0.110000193119049,11.1851300859452,5.49,0.110000193119049,14.8879341848568,5.49
