p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
4.01,NaN,detected,not_detected,331.959916505211,9.64221063216151,stead_event_00007,12962350,4,7.63,9.99999999999979,NaN
9,NaN,detected,not_detected,336.399231423616,20.1885490665718,stead_event_00008,ci10279289,9,12.25,0,NaN
7.99,NaN,detected,not_detected,335.544047382054,20.2334824216732,stead_event_00009,12962332,8,11.44,-9.99999999999979,NaN
9.33,15.62,detected,detected,350.351756268771,136.570864667334,stead_event_00012,10925153,9,15.37,330,249.999999999998
6.33,NaN,detected,not_detected,287.406836752261,12.4575858942528,stead_event_00016,13259505,6,11.24,330,NaN
9.06,12.24,detected,uncertain,234.703263973686,48.5882968438108,stead_event_00017,604179950,9,13.24,60.0000000000005,-1000
6.06,9.24,detected,uncertain,224.627082006497,49.3649122614232,stead_event_00018,604179950,6,10.24,59.9999999999996,-1000
11.16,11.54,detected,uncertain,387.089822779072,108.807767812651,stead_event_00051,449393,11.16,11.59,0,-50.0000000000007
10.96,12.01,detected,detected,385.264778155342,114.964770094152,stead_event_00085,449393,10.96,12.04,0,-30.0000000000011
14.29,15.27,detected,detected,374.848892942785,149.064141524483,stead_event_00103,495,14.3,15.31,-10.0000000000016,-40.0000000000009
11.01,11.79,detected,detected,352.84584552736,79.8579241847394,stead_event_00108,449393,11.02,11.92,-9.99999999999979,-130.000000000001
11.44,NaN,detected,not_detected,307.337695585124,36.4622630800528,stead_event_00125,431338,11.43,12.52,9.99999999999979,NaN
11.58,12.69,detected,detected,248.859408534256,64.39007385799,stead_event_00132,419463,11.61,12.6,-29.9999999999994,89.9999999999999
6.13,10.85,detected,uncertain,194.628522324414,41.8160967249728,stead_event_00140,602347413,6,11.48,130,-630.000000000001
4.13,8.85,detected,uncertain,194.940589605496,41.9733023319723,stead_event_00141,602347413,4,9.48,130,-630.000000000001
7.98,9.83,detected,detected,257.76711916257,152.374127084055,stead_event_00161,ld60047501,8,9.89,-19.9999999999996,-60.0000000000005
4.47,7.4,detected,detected,316.668777308554,84.6073275322724,stead_event_00162,603441563,4.48,7.25,-10.0000000000007,150
1.01,9.03,detected,uncertain,99.1785756653069,8.58699097549315,stead_event_00177,16334499,9,17.5,-7990,-8470
5.21,7.18,detected,uncertain,263.940776815024,31.4698438576813,stead_event_00178,16336727,5,6.7,210,480
9.99,NaN,detected,not_detected,279.58211265668,15.4913276788908,stead_event_00184,ci11209170,10,14.5,-9.99999999999979,NaN
8.85,NaN,detected,not_detected,323.517572046676,18.0550078669721,stead_event_00193,15898998,9,13.45,-150,NaN
9.03,9.13,detected,uncertain,234.163366577166,33.6004919967573,stead_event_00194,15899135,9,15.02,29.9999999999994,-5890
6.98,NaN,detected,not_detected,206.707396724587,14.2870111601267,stead_event_00208,605626911,7,15.44,-19.9999999999996,NaN
5,9.88,detected,detected,353.958135318385,86.8039133815501,stead_event_00218,12680913,5,9.8,0,80.0000000000001
9.22,NaN,detected,not_detected,154.789985932031,22.9502780552991,stead_event_00225,602562570,9,12.36,220.000000000001,NaN
5.22,NaN,detected,not_detected,153.757384038526,22.8206813331066,stead_event_00226,602562570,5,8.36,220,NaN
8.09,NaN,detected,not_detected,213.098821115825,19.2243758695495,stead_event_00227,603798149,8,10.71,89.9999999999999,NaN
