p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
4,4.1,detected,detected,206.521274875618,90.7133844291641,stead_event_00007,12962350,4,7.63,0,-3530
9,9.1,detected,detected,231.870795293215,97.7415960164528,stead_event_00008,ci10279289,9,12.25,0,-3150
7.99,8.09,detected,detected,229.54889144807,100.197604155471,stead_event_00009,12962332,8,11.44,-9.99999999999979,-3350
9.33,15.51,detected,uncertain,180.242395462621,72.0763834356798,stead_event_00012,10925153,9,15.37,330,139.999999999999
6.35,6.56,detected,uncertain,130.537556936966,81.260512529546,stead_event_00016,13259505,6,11.24,350,-4680
9.08,13.34,detected,uncertain,129.022988226349,32.8870525415985,stead_event_00017,604179950,9,13.24,80.0000000000001,99.9999999999996
6.08,10.34,detected,uncertain,127.020144958295,33.0340171707934,stead_event_00018,604179950,6,10.24,80.0000000000001,99.9999999999996
11.16,11.61,detected,detected,190.292559299517,111.959186633135,stead_event_00051,449393,11.16,11.59,0,19.9999999999996
10.96,12.02,detected,detected,191.917711539903,111.761438661504,stead_event_00085,449393,10.96,12.04,0,-20.0000000000014
14.3,14.52,detected,uncertain,180.267437386652,66.3091928110812,stead_event_00103,495,14.3,15.31,0,-790.000000000001
11.01,11.16,detected,uncertain,165.742356301865,56.4789070252675,stead_event_00108,449393,11.02,11.92,-9.99999999999979,-760
11.44,11.6,detected,uncertain,121.470826418497,69.3751424907229,stead_event_00125,431338,11.43,12.52,9.99999999999979,-920
11.66,12.63,detected,detected,102.72614987762,75.5727510645004,stead_event_00132,419463,11.61,12.6,50.0000000000007,30.0000000000011
6.16,6.31,detected,uncertain,110.882092548573,63.3106058791786,stead_event_00140,602347413,6,11.48,160,-5170
4.16,4.31,detected,uncertain,111.368835246937,63.5783936943246,stead_event_00141,602347413,4,9.48,160,-5170
7.96,9.86,detected,detected,211.894189109752,107.553144702619,stead_event_00161,ld60047501,8,9.89,-40,-30.0000000000011
4.48,9.99,detected,uncertain,142.263261909129,42.0020254089694,stead_event_00162,603441563,4.48,7.25,0,2740
1.01,9.31,detected,detected,105.008506237737,20.5731428758445,stead_event_00177,16334499,9,17.5,-7990,-8190
5.23,9.98,detected,uncertain,137.929597013188,40.6624868344212,stead_event_00178,16336727,5,6.7,230,3280
9.99,14.49,detected,detected,153.561864118051,58.3014386986792,stead_event_00184,ci11209170,10,14.5,-9.99999999999979,-9.99999999999979
8.86,13.3,detected,detected,176.155705508872,51.7285460719136,stead_event_00193,15898998,9,13.45,-140.000000000001,-150
9.25,NaN,uncertain,not_detected,88.6544081560733,30.5882852747684,stead_event_00194,15899135,9,15.02,250,NaN
7,7.1,detected,detected,116.942545829624,58.7431553222309,stead_event_00208,605626911,7,15.44,0,-8340
5,5.1,detected,detected,180.330593949465,77.2367985482167,stead_event_00218,12680913,5,9.8,0,-4700
9.35,9.45,detected,uncertain,104.034222194866,73.9710131603882,stead_event_00225,602562570,9,12.36,350,-2910
5.35,5.45,detected,uncertain,103.938903904538,73.3980304453006,stead_event_00226,602562570,5,8.36,350,-2910
8.11,8.34,detected,uncertain,111.203026668845,65.0202015889752,stead_event_00227,603798149,8,10.71,109.999999999999,-2370
5.11,5.34,detected,uncertain,111.150842596208,65.1972447238807,stead_event_00228,603798149,5,7.71,110,-2370
4.04,4.27,detected,uncertain,133.070777410695,59.1917949467742,stead_event_00239,hv61128081,4,6.65,40,-2380
8.04,8.21,detected,detected,209.740166063699,47.8921639915422,stead_event_00243,hv61222466,8,11.06,39.9999999999991,-2850
7.01,12.47,detected,uncertain,222.817604728355,29.4266838871676,stead_event_00249,hv61414371,7.01,12.2,0,270
5.05,6.23,detected,uncertain,147.876549466602,51.1860102350854,stead_event_00253,hv61468921,5,6.25,49.9999999999998,-19.9999999999996
5.03,9.87,detected,uncertain,183.701250602276,42.7458882526058,stead_event_00263,hv61630461,5,5.81,30.0000000000002,4060
9.04,13.51,detected,uncertain,204.665495173296,33.2934311576725,stead_event_00265,hv61631916,9,13.54,39.9999999999991,-30.0000000000011
8.02,8.12,detected,detected,242.924711271243,95.1708496098436,stead_event_00270,hv61720621,8,9.03,19.9999999999996,-910
