p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
4,7.77,detected,detected,231.096145785158,83.1379601523457,stead_event_00007,12962350,4,7.63,0,140
9,12.66,detected,uncertain,251.502674108355,55.9482330057496,stead_event_00008,ci10279289,9,12.25,0,410
7.99,11.66,detected,uncertain,249.056241273307,55.8064874606222,stead_event_00009,12962332,8,11.44,-9.99999999999979,220.000000000001
9.33,15.51,detected,detected,220.605272242908,114.020360297311,stead_event_00012,10925153,9,15.37,330,139.999999999999
6.34,NaN,detected,not_detected,163.231711494564,16.5856639630757,stead_event_00016,13259505,6,11.24,340,NaN
9.08,13.2,detected,uncertain,146.70245626868,39.7878248904345,stead_event_00017,604179950,9,13.24,80.0000000000001,-40.0000000000009
6.08,10.2,detected,uncertain,144.142647948411,40.0252203212597,stead_event_00018,604179950,6,10.24,80.0000000000001,-40.0000000000009
11.16,11.57,detected,detected,235.858903361328,166.785087878097,stead_event_00051,449393,11.16,11.59,0,-19.9999999999996
10.96,12.02,detected,detected,237.307003426921,176.823635328398,stead_event_00085,449393,10.96,12.04,0,-20.0000000000014
14.3,15.27,detected,uncertain,220.57762206571,91.8886739719522,stead_event_00103,495,14.3,15.31,0,-40.0000000000009
11.01,11.89,detected,detected,202.374008617395,98.6490704403332,stead_event_00108,449393,11.02,11.92,-9.99999999999979,-29.9999999999994
11.44,12.53,detected,uncertain,153.188702018002,99.8300828073736,stead_event_00125,431338,11.43,12.52,9.99999999999979,9.99999999999979
11.59,12.63,detected,detected,124.955916658641,85.5237095997302,stead_event_00132,419463,11.61,12.6,-19.9999999999996,30.0000000000011
6.16,NaN,detected,not_detected,128.095155840611,27.7085242934486,stead_event_00140,602347413,6,11.48,160,NaN
4.16,NaN,detected,not_detected,128.876384290563,27.7220393933632,stead_event_00141,602347413,4,9.48,160,NaN
7.98,9.86,detected,detected,236.334587135001,149.361424872328,stead_event_00161,ld60047501,8,9.89,-19.9999999999996,-30.0000000000011
4.48,7.27,detected,detected,178.143122185368,97.6542674371665,stead_event_00162,603441563,4.48,7.25,0,19.9999999999996
1.01,9.91,detected,uncertain,110.991310359818,6.17902659109365,stead_event_00177,16334499,9,17.5,-7990,-7590
5.22,6.01,detected,uncertain,165.286297811082,31.2938008015099,stead_event_00178,16336727,5,6.7,220,-690
9.99,14.49,detected,detected,182.181231592467,85.5452384088651,stead_event_00184,ci11209170,10,14.5,-9.99999999999979,-9.99999999999979
8.86,13.3,detected,detected,192.112929242433,61.4190587553849,stead_event_00193,15898998,9,13.45,-140.000000000001,-150
9.25,NaN,uncertain,not_detected,88.2636302519817,18.3992626497656,stead_event_00194,15899135,9,15.02,250,NaN
7,NaN,detected,not_detected,135.030297176706,16.535508505508,stead_event_00208,605626911,7,15.44,0,NaN
5,9.82,detected,detected,217.279303916579,116.560185577554,stead_event_00218,12680913,5,9.8,0,19.9999999999996
9.27,NaN,detected,not_detected,113.581315498421,30.7726749340018,stead_event_00225,602562570,9,12.36,270,NaN
