p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
3.99,7.77,detected,uncertain,234.320346502595,76.6728378464944,stead_event_00007,12962350,4,7.63,-9.99999999999979,140
8.99,12.65,detected,uncertain,250.328898728762,54.7793526592809,stead_event_00008,ci10279289,9,12.25,-9.99999999999979,400
7.98,11.65,detected,uncertain,248.145406001957,55.9535792170394,stead_event_00009,12962332,8,11.44,-19.9999999999996,210.000000000001
9.32,15.5,detected,detected,216.111020239502,108.160646492879,stead_event_00012,10925153,9,15.37,320,129.999999999999
6.34,NaN,detected,not_detected,169.605506477425,12.1872698050551,stead_event_00016,13259505,6,11.24,340,NaN
9.07,13.18,detected,uncertain,167.164683551164,46.4627982770187,stead_event_00017,604179950,9,13.24,70.0000000000003,-60.0000000000005
6.07,10.18,detected,uncertain,164.388903875387,46.5223293722662,stead_event_00018,604179950,6,10.24,70.0000000000003,-60.0000000000005
11.16,11.57,detected,detected,232.455260353081,167.528691945239,stead_event_00051,449393,11.16,11.59,0,-19.9999999999996
10.96,12.02,detected,detected,235.421167266363,177.780873360105,stead_event_00085,449393,10.96,12.04,0,-20.0000000000014
14.3,15.28,detected,detected,226.512560664799,102.233886535407,stead_event_00103,495,14.3,15.31,0,-30.0000000000011
11.02,11.84,detected,detected,205.394342602915,89.1782435538373,stead_event_00108,449393,11.02,11.92,0,-80.0000000000001
11.45,12.49,detected,uncertain,152.245790276812,113.730797165377,stead_event_00125,431338,11.43,12.52,19.9999999999996,-29.9999999999994
11.59,12.63,detected,detected,123.379048364653,83.3217670067522,stead_event_00132,419463,11.61,12.6,-19.9999999999996,30.0000000000011
6.15,NaN,detected,not_detected,140.512876866574,26.674444885817,stead_event_00140,602347413,6,11.48,150,NaN
4.15,NaN,detected,not_detected,141.151315146314,26.7332385525189,stead_event_00141,602347413,4,9.48,150,NaN
7.96,9.85,detected,detected,243.842542010451,141.073935090064,stead_event_00161,ld60047501,8,9.89,-40,-40.0000000000009
4.47,7.27,detected,detected,178.290890926386,99.3664905243188,stead_event_00162,603441563,4.48,7.25,-10.0000000000007,19.9999999999996
