event_id,source_id,p_true_sec,s_true_sec,p_peak,p_quality,p_time,s_peak_20,s_quality_20,s_time_20,s_peak_30,s_quality_30,s_time_30,s_peak_40,s_quality_40,s_time_40
stead_event_00007,12962350,4,7.63,0.865312874317169,208.498186884192,3.99,0.805284261703491,31.4445287557983,7.73,0.805284261703491,46.8251482657318,7.73,0.805284261703491,62.3313234508524,7.73
stead_event_00008,ci10279289,9,12.25,0.883012294769287,238.561348029817,8.99,0.477684438228607,27.7384199541377,12.76,0.477684438228607,41.4811209064948,12.76,0.477684438228607,55.154091041472,12.76
stead_event_00009,12962332,8,11.44,0.884909093379974,236.03500619032,7.98,0.477108776569366,27.6572633364009,11.76,0.477108776569366,41.3594446486955,11.76,0.477108776569366,54.9928718373558,11.76
stead_event_00012,10925153,9,15.37,0.868479251861572,238.104724699866,9.34,0.925199508666992,47.4896981416602,15.47,0.925199508666992,71.125974347458,15.47,0.925199508666992,94.6746592990897,15.47
stead_event_00016,13259505,6,11.24,0.771719872951508,230.987158649904,6.34,0.0617682412266731,15.2328768362556,11.41,0.0617682412266731,20.3513045926122,11.41,0.0617682412266731,26.6740829879777,11.41
stead_event_00017,604179950,9,13.24,0.72054398059845,132.882406645034,9.06,0.781677484512329,26.5511343920008,13.2,0.781677484512329,39.0517418345171,13.2,0.781677484512329,51.9946539637974,13.2
stead_event_00018,604179950,6,10.24,0.725561141967773,132.85754340237,6.06,0.777361273765564,26.6801713503026,10.2,0.777361273765564,39.2233146901903,10.2,0.777361273765564,52.222208912564,10.2
stead_event_00051,449393,11.16,11.59,0.924844026565552,267.385654347638,11.16,0.975114047527313,58.3845511065835,11.59,0.975114047527313,87.4847929798042,11.59,0.975114047527313,116.442564103181,11.59
stead_event_00085,449393,10.96,12.04,0.950987458229065,258.852071643883,10.96,0.922408580780029,57.8601253148413,12.06,0.922408580780029,86.6662824372693,12.06,0.922408580780029,115.224733563088,12.06
stead_event_00103,495,14.3,15.31,0.89307701587677,265.11745574745,14.3,0.809610486030579,76.1961883344483,15.33,0.809610486030579,113.742146388174,15.33,0.809610486030579,151.119294646254,15.33
stead_event_00108,449393,11.02,11.92,0.887202799320221,250.497080127251,11.02,0.901847839355469,47.7127688009737,11.91,0.901847839355469,71.4631585590901,11.91,0.901847839355469,95.1051759118834,11.91
stead_event_00125,431338,11.43,12.52,0.87597519159317,202.392271091192,11.44,0.755383670330048,60.4458609324105,12.49,0.755383670330048,90.3811561831004,12.49,0.755383670330048,120.057613632492,12.49
stead_event_00132,419463,11.61,12.6,0.642211496829987,215.827318588108,11.6,0.891407132148743,53.8069916101517,12.59,0.891407132148743,80.0066150202517,12.59,0.891407132148743,105.713700092052,12.59
stead_event_00140,602347413,6,11.48,0.722449123859406,136.7250496434,6.13,0.517454087734222,25.9617224022645,11.42,0.517454087734222,38.4918820279761,11.42,0.517454087734222,51.1853824042017,11.42
stead_event_00141,602347413,4,9.48,0.718205094337463,160.505502277995,4.14,0.515198945999146,26.103823291864,9.42,0.515198945999146,38.695114416064,9.42,0.515198945999146,51.4548103691994,9.42
stead_event_00161,ld60047501,8,9.89,0.837749361991882,221.866128609741,7.97,0.989306032657623,53.9617205905175,9.86,0.989306032657623,80.9345940206363,9.86,0.989306032657623,107.678902167389,9.86
stead_event_00162,603441563,4.48,7.25,0.885367393493652,216.56149171208,4.47,0.661697208881378,34.9612817459048,7.24,0.661697208881378,52.394418482154,7.24,0.661697208881378,69.7554421357857,7.24
stead_event_00177,16334499,9,17.5,0.618743181228638,126.890428250072,1,0.42426210641861,26.3825981004793,17.92,0.42426210641861,36.6991448742971,17.92,0.42426210641861,48.8973242186713,17.92
stead_event_00178,16336727,5,6.7,0.828653335571289,205.525583840379,5.21,0.632174015045166,30.0979353303997,7.39,0.632174015045166,45.087541134618,7.39,0.632174015045166,60.0122777417956,7.39
stead_event_00184,ci11209170,10,14.5,0.839528501033783,181.296137080017,9.98,0.91509997844696,22.5066953935225,14.47,0.91509997844696,33.7577224891423,14.47,0.91509997844696,44.9804197534141,14.47
stead_event_00193,15898998,9,13.45,0.78663694858551,201.880741397408,8.85,0.908544421195984,22.9997218969131,13.28,0.908544421195984,34.4196036904192,13.28,0.908544421195984,45.8572253073502,13.28
stead_event_00194,15899135,9,15.02,0.20932038128376,126.56343696158,8.3,0.84091854095459,31.564711278431,9.03,0.84091854095459,41.3809078294275,9.03,0.84091854095459,53.726198836835,9.03
stead_event_00208,605626911,7,15.44,0.704095184803009,156.379607236498,6.96,0.487425208091736,11.9072098811861,20.07,0.487425208091736,16.1064281684243,20.07,0.487425208091736,21.3676903437195,20.07
stead_event_00218,12680913,5,9.8,0.849437296390533,215.049783582558,5,0.94850891828537,37.3639304269253,9.8,0.94850891828537,55.9946917803944,9.8,0.94850891828537,74.5785810996734,9.8
stead_event_00225,602562570,9,12.36,0.543684005737305,118.792195837741,9.21,0.648621737957001,27.8164946211078,12.77,0.648621737957001,41.2715272594265,12.77,0.648621737957001,54.9412958703426,12.77
stead_event_00226,602562570,5,8.36,0.54624879360199,134.535159632287,5.21,0.650183320045471,27.6829479916331,8.77,0.650183320045471,41.0724657701847,8.77,0.650183320045471,54.6771898594036,8.77
stead_event_00227,603798149,8,10.71,0.739219069480896,157.36169536238,8.1,0.385720729827881,32.0518283694888,10.52,0.385720729827881,47.8913746787024,10.52,0.385720729827881,63.6661763692143,10.52
stead_event_00228,603798149,5,7.71,0.737639904022217,160.007515775842,5.1,0.384810864925385,32.2039119271569,7.52,0.384810864925385,48.1169024700913,7.52,0.384810864925385,63.9645256125801,7.52
stead_event_00239,hv61128081,4,6.65,0.797723412513733,142.648631788053,4.04,0.679193317890167,26.8771879477359,6.7,0.679193317890167,40.2463279798815,6.7,0.679193317890167,53.6129497551641,6.7
stead_event_00243,hv61222466,8,11.06,0.904029786586761,195.486101517063,8.02,0.831657230854034,25.6077621400236,15.73,0.831657230854034,38.3222311617489,15.73,0.831657230854034,51.0614693470559,15.73
stead_event_00249,hv61414371,7.01,12.2,0.827439308166504,216.655874955333,7.01,0.755895137786865,14.2451433635165,12.25,0.755895137786865,21.176260377498,12.25,0.755895137786865,28.2131179955877,12.25
stead_event_00253,hv61468921,5,6.25,0.85530036687851,224.580917009933,5.04,0.698852717876434,27.4977455390031,6.2,0.698852717876434,41.2360831195736,6.2,0.698852717876434,54.9095577410428,6.2
stead_event_00263,hv61630461,5,5.81,0.899302542209625,265.378539436151,5.03,0.889001071453094,50.1015635911553,5.77,0.889001071453094,75.0802267642318,5.77,0.889001071453094,99.937096563135,5.77
